L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
R;(0.977, 1.421, -13.283);(1.008, 1.246, -13.331);0,184;(332.176, 323.368, 50.738);(296.593, 312.081, 87.561);0,9212522;(0.712, 0.693, 0.109);(0.675, 0.710, 0.199)
L;(0.935, 1.268, -13.026);(0.997, 1.349, -13.028);0,103;(61.959, 119.402, 138.531);(38.655, 55.744, 56.815);-0,8948337;(0.321, 0.618, 0.717);(0.437, 0.630, 0.642)
R;(0.976, 1.414, -13.287);(1.008, 1.246, -13.331);0,177;(331.468, 323.864, 50.621);(296.593, 312.081, 87.561);0,9235013;(0.711, 0.695, 0.109);(0.675, 0.710, 0.199)
L;(0.935, 1.271, -13.024);(0.997, 1.349, -13.028);0,100;(62.119, 114.490, 133.854);(38.655, 55.744, 56.815);-0,9028956;(0.333, 0.613, 0.717);(0.437, 0.630, 0.642)
R;(0.976, 1.414, -13.287);(1.008, 1.246, -13.331);0,177;(331.468, 323.864, 50.621);(296.593, 312.081, 87.561);0,9235013;(0.711, 0.695, 0.109);(0.675, 0.710, 0.199)
L;(0.935, 1.271, -13.024);(0.997, 1.349, -13.028);0,100;(62.119, 114.490, 133.854);(38.655, 55.744, 56.815);-0,9028956;(0.333, 0.613, 0.717);(0.437, 0.630, 0.642)
R;(0.977, 1.412, -13.288);(1.008, 1.246, -13.331);0,174;(331.124, 324.056, 50.516);(296.593, 312.081, 87.561);0,9244266;(0.710, 0.695, 0.108);(0.675, 0.710, 0.199)
L;(0.934, 1.272, -13.024);(0.997, 1.349, -13.028);0,099;(62.078, 112.472, 131.846);(38.655, 55.744, 56.815);-0,9062416;(0.337, 0.611, 0.716);(0.437, 0.630, 0.642)
R;(0.977, 1.412, -13.288);(1.008, 1.246, -13.331);0,174;(331.124, 324.056, 50.516);(296.593, 312.081, 87.561);0,9244265;(0.710, 0.695, 0.108);(0.675, 0.710, 0.199)
L;(0.934, 1.272, -13.024);(0.997, 1.349, -13.028);0,099;(62.078, 112.472, 131.846);(38.655, 55.744, 56.815);-0,9062415;(0.337, 0.611, 0.716);(0.437, 0.630, 0.642)
R;(0.977, 1.412, -13.288);(1.008, 1.246, -13.331);0,174;(331.124, 324.056, 50.516);(296.593, 312.081, 87.561);0,9244265;(0.710, 0.695, 0.108);(0.675, 0.710, 0.199)
L;(0.934, 1.272, -13.024);(0.997, 1.349, -13.028);0,099;(62.078, 112.472, 131.846);(38.655, 55.744, 56.815);-0,9062415;(0.337, 0.611, 0.716);(0.437, 0.630, 0.642)
R;(0.976, 1.408, -13.290);(1.008, 1.246, -13.331);0,171;(331.162, 324.480, 50.005);(296.593, 312.081, 87.561);0,9237862;(0.710, 0.696, 0.107);(0.675, 0.710, 0.199)
L;(0.935, 1.273, -13.023);(0.997, 1.349, -13.028);0,098;(62.146, 111.011, 130.282);(38.655, 55.744, 56.815);-0,9088874;(0.341, 0.610, 0.715);(0.437, 0.630, 0.642)
R;(0.976, 1.403, -13.290);(1.008, 1.246, -13.331);0,166;(331.235, 324.750, 49.386);(296.593, 312.081, 87.561);0,9226462;(0.710, 0.696, 0.106);(0.675, 0.710, 0.199)
L;(0.934, 1.275, -13.023);(0.997, 1.349, -13.028);0,097;(62.490, 108.082, 127.118);(38.655, 55.744, 56.815);-0,9141355;(0.351, 0.607, 0.713);(0.437, 0.630, 0.642)
R;(0.976, 1.403, -13.290);(1.008, 1.246, -13.331);0,166;(331.235, 324.750, 49.386);(296.593, 312.081, 87.561);0,9226462;(0.710, 0.696, 0.106);(0.675, 0.710, 0.199)
L;(0.934, 1.275, -13.023);(0.997, 1.349, -13.028);0,097;(62.490, 108.082, 127.118);(38.655, 55.744, 56.815);-0,9141355;(0.351, 0.607, 0.713);(0.437, 0.630, 0.642)
R;(0.976, 1.403, -13.292);(1.008, 1.246, -13.331);0,165;(331.302, 325.240, 49.108);(296.593, 312.081, 87.561);0,9224713;(0.710, 0.697, 0.105);(0.675, 0.710, 0.199)
L;(0.934, 1.275, -13.023);(0.997, 1.349, -13.028);0,097;(62.183, 108.410, 127.529);(38.655, 55.744, 56.815);-0,9134163;(0.348, 0.607, 0.714);(0.437, 0.630, 0.642)
R;(0.976, 1.403, -13.292);(1.008, 1.246, -13.331);0,165;(331.302, 325.240, 49.108);(296.593, 312.081, 87.561);0,9224712;(0.710, 0.697, 0.105);(0.675, 0.710, 0.199)
L;(0.934, 1.275, -13.023);(0.997, 1.349, -13.028);0,097;(62.183, 108.410, 127.529);(38.655, 55.744, 56.815);-0,9134163;(0.348, 0.607, 0.714);(0.437, 0.630, 0.642)
R;(0.975, 1.398, -13.294);(1.008, 1.246, -13.331);0,160;(331.145, 325.866, 48.502);(296.593, 312.081, 87.561);0,9223667;(0.709, 0.698, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.278, -13.022);(0.997, 1.349, -13.028);0,095;(61.790, 105.906, 125.059);(38.655, 55.744, 56.815);-0,9173079;(0.353, 0.605, 0.714);(0.437, 0.630, 0.642)
R;(0.975, 1.398, -13.294);(1.008, 1.246, -13.331);0,160;(331.145, 325.866, 48.502);(296.593, 312.081, 87.561);0,9223667;(0.709, 0.698, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.278, -13.022);(0.997, 1.349, -13.028);0,095;(61.790, 105.906, 125.059);(38.655, 55.744, 56.815);-0,9173079;(0.353, 0.605, 0.714);(0.437, 0.630, 0.642)
R;(0.975, 1.396, -13.295);(1.008, 1.246, -13.331);0,158;(331.112, 325.992, 48.461);(296.593, 312.081, 87.561);0,9225146;(0.709, 0.698, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.280, -13.022);(0.997, 1.349, -13.028);0,094;(61.754, 104.928, 124.112);(38.655, 55.744, 56.815);-0,9187863;(0.355, 0.604, 0.714);(0.437, 0.630, 0.642)
R;(0.975, 1.396, -13.295);(1.008, 1.246, -13.331);0,158;(331.112, 325.992, 48.461);(296.593, 312.081, 87.561);0,9225146;(0.709, 0.698, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.280, -13.022);(0.997, 1.349, -13.028);0,094;(61.754, 104.928, 124.112);(38.655, 55.744, 56.815);-0,9187863;(0.355, 0.604, 0.714);(0.437, 0.630, 0.642)
R;(0.975, 1.394, -13.295);(1.008, 1.246, -13.331);0,157;(330.985, 326.030, 48.501);(296.593, 312.081, 87.561);0,9229785;(0.709, 0.698, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.280, -13.022);(0.997, 1.349, -13.028);0,094;(62.002, 103.651, 122.687);(38.655, 55.744, 56.815);-0,9210388;(0.360, 0.602, 0.713);(0.437, 0.630, 0.642)
R;(0.974, 1.391, -13.296);(1.008, 1.246, -13.331);0,153;(330.894, 326.273, 48.158);(296.593, 312.081, 87.561);0,9227912;(0.708, 0.698, 0.103);(0.675, 0.710, 0.199)
L;(0.934, 1.281, -13.022);(0.997, 1.349, -13.028);0,093;(62.550, 101.211, 119.996);(38.655, 55.744, 56.815);-0,9250549;(0.370, 0.599, 0.710);(0.437, 0.630, 0.642)
R;(0.974, 1.391, -13.296);(1.008, 1.246, -13.331);0,153;(330.894, 326.273, 48.158);(296.593, 312.081, 87.561);0,9227912;(0.708, 0.698, 0.103);(0.675, 0.710, 0.199)
L;(0.934, 1.281, -13.022);(0.997, 1.349, -13.028);0,093;(62.550, 101.211, 119.996);(38.655, 55.744, 56.815);-0,9250549;(0.370, 0.599, 0.710);(0.437, 0.630, 0.642)
R;(0.974, 1.391, -13.295);(1.008, 1.246, -13.331);0,154;(330.640, 325.935, 48.326);(296.593, 312.081, 87.561);0,9234213;(0.708, 0.698, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.280, -13.022);(0.997, 1.349, -13.028);0,094;(62.796, 101.309, 120.069);(38.655, 55.744, 56.815);-0,9248856;(0.371, 0.599, 0.710);(0.437, 0.630, 0.642)
R;(0.974, 1.391, -13.295);(1.008, 1.246, -13.331);0,154;(330.640, 325.935, 48.326);(296.593, 312.081, 87.561);0,9234214;(0.708, 0.698, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.280, -13.022);(0.997, 1.349, -13.028);0,094;(62.796, 101.309, 120.069);(38.655, 55.744, 56.815);-0,9248856;(0.371, 0.599, 0.710);(0.437, 0.630, 0.642)
R;(0.974, 1.390, -13.296);(1.008, 1.246, -13.331);0,152;(330.405, 326.045, 48.187);(296.593, 312.081, 87.561);0,9238784;(0.708, 0.699, 0.103);(0.675, 0.710, 0.199)
L;(0.934, 1.280, -13.023);(0.997, 1.349, -13.028);0,094;(63.158, 99.897, 118.598);(38.655, 55.744, 56.815);-0,9268773;(0.377, 0.597, 0.708);(0.437, 0.630, 0.642)
R;(0.974, 1.390, -13.296);(1.008, 1.246, -13.331);0,152;(330.405, 326.045, 48.187);(296.593, 312.081, 87.561);0,9238783;(0.708, 0.699, 0.103);(0.675, 0.710, 0.199)
L;(0.934, 1.280, -13.023);(0.997, 1.349, -13.028);0,094;(63.158, 99.897, 118.598);(38.655, 55.744, 56.815);-0,9268773;(0.377, 0.597, 0.708);(0.437, 0.630, 0.642)
R;(0.973, 1.389, -13.296);(1.008, 1.246, -13.331);0,151;(330.176, 326.034, 48.168);(296.593, 312.081, 87.561);0,9244243;(0.708, 0.699, 0.103);(0.675, 0.710, 0.199)
L;(0.934, 1.280, -13.023);(0.997, 1.349, -13.028);0,094;(63.052, 98.411, 117.066);(38.655, 55.744, 56.815);-0,9290735;(0.381, 0.595, 0.708);(0.437, 0.630, 0.642)
R;(0.973, 1.389, -13.296);(1.008, 1.246, -13.331);0,151;(330.176, 326.034, 48.168);(296.593, 312.081, 87.561);0,9244244;(0.708, 0.699, 0.103);(0.675, 0.710, 0.199)
L;(0.934, 1.280, -13.023);(0.997, 1.349, -13.028);0,094;(63.052, 98.411, 117.066);(38.655, 55.744, 56.815);-0,9290735;(0.381, 0.595, 0.708);(0.437, 0.630, 0.642)
R;(0.972, 1.387, -13.297);(1.008, 1.246, -13.331);0,149;(329.889, 326.052, 48.166);(296.593, 312.081, 87.561);0,9251845;(0.707, 0.699, 0.103);(0.675, 0.710, 0.199)
L;(0.933, 1.281, -13.022);(0.997, 1.349, -13.028);0,093;(62.537, 95.603, 114.200);(38.655, 55.744, 56.815);-0,9332813;(0.387, 0.592, 0.707);(0.437, 0.630, 0.642)
R;(0.972, 1.387, -13.297);(1.008, 1.246, -13.331);0,149;(329.889, 326.052, 48.166);(296.593, 312.081, 87.561);0,9251845;(0.707, 0.699, 0.103);(0.675, 0.710, 0.199)
L;(0.933, 1.281, -13.022);(0.997, 1.349, -13.028);0,093;(62.537, 95.603, 114.200);(38.655, 55.743, 56.815);-0,9332813;(0.387, 0.592, 0.707);(0.437, 0.630, 0.642)
R;(0.972, 1.386, -13.297);(1.008, 1.246, -13.331);0,149;(330.031, 326.214, 48.216);(296.593, 312.081, 87.561);0,9251112;(0.707, 0.699, 0.103);(0.675, 0.710, 0.199)
L;(0.933, 1.282, -13.022);(0.997, 1.349, -13.028);0,092;(62.209, 94.393, 112.965);(38.655, 55.743, 56.815);-0,9351482;(0.389, 0.591, 0.707);(0.437, 0.630, 0.642)
R;(0.971, 1.384, -13.299);(1.008, 1.246, -13.331);0,147;(329.987, 326.513, 48.197);(296.593, 312.081, 87.561);0,925526;(0.707, 0.700, 0.103);(0.675, 0.710, 0.199)
L;(0.934, 1.283, -13.021);(0.997, 1.349, -13.028);0,092;(62.095, 91.706, 110.164);(38.655, 55.743, 56.815);-0,9389505;(0.398, 0.587, 0.705);(0.437, 0.630, 0.642)
R;(0.971, 1.384, -13.299);(1.008, 1.246, -13.331);0,147;(329.987, 326.513, 48.197);(296.593, 312.081, 87.561);0,925526;(0.707, 0.700, 0.103);(0.675, 0.710, 0.199)
L;(0.934, 1.283, -13.021);(0.997, 1.349, -13.028);0,092;(62.095, 91.706, 110.164);(38.655, 55.743, 56.815);-0,9389505;(0.398, 0.587, 0.705);(0.437, 0.630, 0.642)
R;(0.971, 1.385, -13.298);(1.008, 1.246, -13.331);0,148;(330.043, 326.207, 48.348);(296.593, 312.081, 87.561);0,9253426;(0.707, 0.699, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.282, -13.021);(0.997, 1.349, -13.028);0,092;(62.605, 91.543, 109.913);(38.655, 55.743, 56.815);-0,938927;(0.401, 0.586, 0.704);(0.437, 0.630, 0.642)
R;(0.971, 1.385, -13.298);(1.008, 1.246, -13.331);0,148;(330.043, 326.207, 48.348);(296.593, 312.081, 87.561);0,9253426;(0.707, 0.699, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.282, -13.021);(0.997, 1.349, -13.028);0,092;(62.605, 91.543, 109.913);(38.655, 55.743, 56.815);-0,938927;(0.401, 0.586, 0.704);(0.437, 0.630, 0.642)
R;(0.971, 1.384, -13.298);(1.008, 1.246, -13.331);0,147;(329.951, 326.275, 48.346);(296.593, 312.081, 87.561);0,925654;(0.707, 0.699, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.282, -13.021);(0.997, 1.349, -13.028);0,092;(62.796, 90.251, 108.501);(38.655, 55.743, 56.815);-0,9405767;(0.407, 0.584, 0.702);(0.437, 0.630, 0.642)
R;(0.970, 1.382, -13.299);(1.008, 1.246, -13.331);0,145;(329.589, 326.319, 48.425);(296.593, 312.081, 87.561);0,926797;(0.707, 0.700, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.282, -13.020);(0.997, 1.349, -13.028);0,092;(63.116, 87.671, 105.711);(38.655, 55.743, 56.815);-0,9436822;(0.418, 0.580, 0.699);(0.437, 0.630, 0.642)
R;(0.970, 1.382, -13.299);(1.008, 1.246, -13.331);0,145;(329.589, 326.319, 48.425);(296.593, 312.081, 87.561);0,926797;(0.707, 0.700, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.282, -13.020);(0.997, 1.349, -13.028);0,092;(63.116, 87.671, 105.711);(38.655, 55.743, 56.815);-0,9436822;(0.418, 0.580, 0.699);(0.437, 0.630, 0.642)
R;(0.970, 1.382, -13.298);(1.008, 1.246, -13.331);0,146;(329.643, 326.147, 48.507);(296.593, 312.081, 87.561);0,9266306;(0.707, 0.700, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.282, -13.020);(0.997, 1.349, -13.028);0,092;(63.255, 87.538, 105.582);(38.655, 55.743, 56.815);-0,943687;(0.419, 0.580, 0.699);(0.437, 0.630, 0.642)
R;(0.970, 1.382, -13.298);(1.008, 1.246, -13.331);0,146;(329.643, 326.147, 48.507);(296.593, 312.081, 87.561);0,9266306;(0.707, 0.700, 0.104);(0.675, 0.710, 0.199)
L;(0.934, 1.282, -13.020);(0.997, 1.349, -13.028);0,092;(63.255, 87.538, 105.582);(38.655, 55.743, 56.815);-0,9436871;(0.419, 0.580, 0.699);(0.437, 0.630, 0.642)
R;(0.969, 1.381, -13.299);(1.008, 1.246, -13.331);0,144;(329.378, 326.123, 48.635);(296.593, 312.081, 87.561);0,9275402;(0.707, 0.700, 0.104);(0.675, 0.710, 0.199)
L;(0.935, 1.281, -13.019);(0.997, 1.349, -13.028);0,092;(63.501, 84.599, 102.496);(38.655, 55.743, 56.815);-0,9468713;(0.431, 0.574, 0.696);(0.437, 0.630, 0.642)
R;(0.969, 1.381, -13.299);(1.008, 1.246, -13.331);0,144;(329.378, 326.123, 48.635);(296.593, 312.081, 87.561);0,9275402;(0.707, 0.700, 0.104);(0.675, 0.710, 0.199)
L;(0.935, 1.281, -13.019);(0.997, 1.349, -13.028);0,092;(63.501, 84.599, 102.496);(38.655, 55.743, 56.815);-0,9468714;(0.431, 0.574, 0.696);(0.437, 0.630, 0.642)
R;(0.969, 1.381, -13.299);(1.008, 1.246, -13.331);0,144;(329.161, 326.158, 48.713);(296.593, 312.081, 87.561);0,9282904;(0.706, 0.700, 0.105);(0.675, 0.710, 0.199)
L;(0.935, 1.282, -13.018);(0.997, 1.349, -13.028);0,092;(63.232, 83.705, 101.602);(38.655, 55.743, 56.815);-0,9481146;(0.433, 0.573, 0.696);(0.437, 0.630, 0.642)
R;(0.969, 1.381, -13.299);(1.008, 1.246, -13.331);0,144;(329.161, 326.158, 48.713);(296.593, 312.081, 87.561);0,9282904;(0.706, 0.700, 0.105);(0.675, 0.710, 0.199)
L;(0.935, 1.282, -13.018);(0.997, 1.349, -13.028);0,092;(63.232, 83.705, 101.602);(38.655, 55.743, 56.815);-0,9481146;(0.433, 0.573, 0.696);(0.437, 0.630, 0.642)
R;(0.968, 1.380, -13.299);(1.008, 1.246, -13.331);0,143;(328.913, 326.168, 48.748);(296.593, 312.081, 87.561);0,9289993;(0.706, 0.700, 0.105);(0.675, 0.710, 0.199)
L;(0.935, 1.283, -13.018);(0.997, 1.349, -13.028);0,092;(62.872, 83.549, 101.430);(38.655, 55.743, 56.815);-0,9487172;(0.432, 0.574, 0.696);(0.437, 0.630, 0.642)
R;(0.968, 1.380, -13.299);(1.008, 1.246, -13.331);0,143;(328.913, 326.168, 48.748);(296.593, 312.081, 87.561);0,9289993;(0.706, 0.700, 0.105);(0.675, 0.710, 0.199)
L;(0.935, 1.283, -13.018);(0.997, 1.349, -13.028);0,092;(62.872, 83.549, 101.430);(38.655, 55.743, 56.815);-0,9487172;(0.432, 0.574, 0.696);(0.437, 0.630, 0.642)
R;(0.968, 1.379, -13.299);(1.008, 1.246, -13.331);0,143;(328.692, 326.090, 48.766);(296.593, 312.081, 87.561);0,9294977;(0.706, 0.700, 0.105);(0.675, 0.710, 0.199)
L;(0.935, 1.284, -13.017);(0.997, 1.349, -13.028);0,091;(62.595, 83.679, 101.525);(38.655, 55.743, 56.815);-0,9489504;(0.430, 0.574, 0.697);(0.437, 0.630, 0.642)
R;(0.967, 1.378, -13.298);(1.008, 1.246, -13.331);0,142;(328.334, 325.932, 48.787);(296.593, 312.081, 87.561);0,9302487;(0.706, 0.701, 0.105);(0.675, 0.710, 0.199)
L;(0.934, 1.285, -13.016);(0.997, 1.349, -13.028);0,091;(62.641, 82.878, 100.714);(38.655, 55.743, 56.815);-0,9497554;(0.433, 0.573, 0.696);(0.437, 0.630, 0.642)
R;(0.967, 1.378, -13.298);(1.008, 1.246, -13.331);0,142;(328.334, 325.932, 48.787);(296.593, 312.081, 87.561);0,9302487;(0.706, 0.701, 0.105);(0.675, 0.710, 0.199)
L;(0.934, 1.285, -13.016);(0.997, 1.349, -13.028);0,091;(62.641, 82.878, 100.714);(38.655, 55.743, 56.815);-0,9497554;(0.433, 0.573, 0.696);(0.437, 0.630, 0.642)
R;(0.967, 1.378, -13.299);(1.008, 1.246, -13.331);0,142;(328.399, 326.089, 48.742);(296.593, 312.081, 87.561);0,9301767;(0.706, 0.701, 0.105);(0.675, 0.710, 0.199)
L;(0.935, 1.285, -13.016);(0.997, 1.349, -13.028);0,090;(62.552, 82.824, 100.763);(38.655, 55.743, 56.815);-0,9497453;(0.432, 0.573, 0.697);(0.437, 0.630, 0.642)
R;(0.967, 1.378, -13.299);(1.008, 1.246, -13.331);0,142;(328.399, 326.089, 48.742);(296.593, 312.081, 87.561);0,9301767;(0.706, 0.701, 0.105);(0.675, 0.710, 0.199)
L;(0.935, 1.285, -13.016);(0.997, 1.349, -13.028);0,090;(62.552, 82.824, 100.763);(38.655, 55.743, 56.815);-0,9497452;(0.432, 0.573, 0.697);(0.437, 0.630, 0.642)
R;(0.967, 1.377, -13.299);(1.008, 1.246, -13.331);0,141;(328.211, 326.087, 48.935);(296.593, 312.081, 87.561);0,9310302;(0.705, 0.701, 0.105);(0.675, 0.710, 0.199)
L;(0.935, 1.286, -13.015);(0.997, 1.349, -13.028);0,089;(62.609, 81.820, 99.762);(38.655, 55.743, 56.815);-0,9507061;(0.437, 0.571, 0.696);(0.437, 0.630, 0.642)
R;(0.966, 1.376, -13.299);(1.008, 1.246, -13.331);0,140;(327.815, 325.933, 49.356);(296.593, 312.081, 87.561);0,9326665;(0.705, 0.701, 0.106);(0.675, 0.710, 0.199)
L;(0.935, 1.286, -13.014);(0.997, 1.349, -13.028);0,089;(62.642, 80.140, 98.057);(38.655, 55.743, 56.815);-0,9523745;(0.443, 0.567, 0.694);(0.437, 0.630, 0.642)
R;(0.966, 1.376, -13.299);(1.008, 1.246, -13.331);0,140;(327.815, 325.933, 49.356);(296.593, 312.081, 87.561);0,9326665;(0.705, 0.701, 0.106);(0.675, 0.710, 0.199)
L;(0.935, 1.286, -13.014);(0.997, 1.349, -13.028);0,089;(62.642, 80.140, 98.057);(38.655, 55.743, 56.815);-0,9523745;(0.443, 0.567, 0.694);(0.437, 0.630, 0.642)
R;(0.966, 1.375, -13.299);(1.008, 1.246, -13.331);0,140;(327.497, 325.774, 49.553);(296.593, 312.081, 87.561);0,9336476;(0.705, 0.701, 0.107);(0.675, 0.710, 0.199)
L;(0.935, 1.286, -13.014);(0.997, 1.349, -13.028);0,089;(62.401, 79.911, 97.718);(38.655, 55.743, 56.815);-0,9530713;(0.443, 0.567, 0.694);(0.437, 0.630, 0.642)
R;(0.966, 1.375, -13.299);(1.008, 1.246, -13.331);0,140;(327.497, 325.774, 49.553);(296.593, 312.081, 87.561);0,9336476;(0.705, 0.701, 0.107);(0.675, 0.710, 0.199)
L;(0.935, 1.286, -13.014);(0.997, 1.349, -13.028);0,089;(62.401, 79.911, 97.718);(38.655, 55.743, 56.815);-0,9530712;(0.443, 0.567, 0.694);(0.437, 0.630, 0.642)
R;(0.966, 1.374, -13.298);(1.008, 1.246, -13.331);0,139;(327.288, 325.674, 49.460);(296.593, 312.081, 87.561);0,9338479;(0.705, 0.701, 0.107);(0.675, 0.710, 0.199)
L;(0.935, 1.286, -13.014);(0.997, 1.349, -13.028);0,089;(62.433, 80.030, 97.739);(38.655, 55.743, 56.815);-0,9530716;(0.443, 0.568, 0.694);(0.437, 0.630, 0.642)
R;(0.966, 1.374, -13.298);(1.008, 1.246, -13.331);0,139;(327.288, 325.674, 49.460);(296.593, 312.081, 87.561);0,9338478;(0.705, 0.701, 0.107);(0.675, 0.710, 0.199)
L;(0.935, 1.286, -13.014);(0.997, 1.349, -13.028);0,089;(62.433, 80.030, 97.739);(38.655, 55.743, 56.815);-0,9530717;(0.443, 0.568, 0.694);(0.437, 0.630, 0.642)
R;(0.966, 1.373, -13.299);(1.008, 1.246, -13.331);0,138;(327.174, 325.853, 49.146);(296.593, 312.081, 87.561);0,9336998;(0.705, 0.702, 0.106);(0.675, 0.710, 0.199)
L;(0.935, 1.288, -13.014);(0.997, 1.349, -13.028);0,088;(62.122, 81.086, 98.722);(38.655, 55.743, 56.815);-0,9525194;(0.437, 0.571, 0.695);(0.437, 0.630, 0.642)
R;(0.966, 1.373, -13.299);(1.008, 1.246, -13.331);0,138;(327.174, 325.853, 49.146);(296.593, 312.081, 87.561);0,9336998;(0.705, 0.702, 0.106);(0.675, 0.710, 0.199)
L;(0.935, 1.288, -13.014);(0.997, 1.349, -13.028);0,088;(62.122, 81.086, 98.722);(38.655, 55.743, 56.815);-0,9525193;(0.437, 0.571, 0.695);(0.437, 0.630, 0.642)
R;(0.965, 1.372, -13.299);(1.008, 1.246, -13.331);0,137;(327.058, 325.950, 49.074);(296.593, 312.081, 87.561);0,9339449;(0.704, 0.702, 0.106);(0.675, 0.710, 0.199)
L;(0.935, 1.288, -13.013);(0.997, 1.349, -13.028);0,088;(62.423, 81.101, 98.666);(38.655, 55.743, 56.815);-0,9522594;(0.439, 0.571, 0.694);(0.437, 0.630, 0.642)
R;(0.965, 1.372, -13.299);(1.008, 1.246, -13.331);0,137;(327.058, 325.950, 49.074);(296.593, 312.081, 87.561);0,9339449;(0.704, 0.702, 0.106);(0.675, 0.710, 0.199)
L;(0.935, 1.288, -13.013);(0.997, 1.349, -13.028);0,088;(62.423, 81.101, 98.666);(38.655, 55.743, 56.815);-0,9522595;(0.439, 0.571, 0.694);(0.437, 0.630, 0.642)
R;(0.965, 1.371, -13.299);(1.008, 1.246, -13.331);0,136;(327.005, 326.018, 49.145);(296.593, 312.081, 87.561);0,9342937;(0.704, 0.702, 0.106);(0.675, 0.710, 0.199)
L;(0.935, 1.290, -13.013);(0.997, 1.349, -13.028);0,087;(62.342, 81.193, 98.741);(38.655, 55.743, 56.815);-0,9522915;(0.438, 0.571, 0.694);(0.437, 0.630, 0.642)
R;(0.965, 1.370, -13.299);(1.008, 1.246, -13.331);0,135;(326.654, 325.947, 49.432);(296.593, 312.081, 87.561);0,9356125;(0.704, 0.702, 0.107);(0.675, 0.710, 0.199)
L;(0.935, 1.291, -13.013);(0.997, 1.349, -13.028);0,086;(62.394, 80.782, 98.241);(38.655, 55.743, 56.815);-0,9527793;(0.440, 0.570, 0.693);(0.437, 0.630, 0.642)
R;(0.965, 1.370, -13.299);(1.008, 1.246, -13.331);0,135;(326.654, 325.947, 49.432);(296.593, 312.081, 87.561);0,9356125;(0.704, 0.702, 0.107);(0.675, 0.710, 0.199)
L;(0.935, 1.291, -13.013);(0.997, 1.349, -13.028);0,086;(62.394, 80.782, 98.241);(38.655, 55.743, 56.815);-0,9527793;(0.440, 0.570, 0.693);(0.437, 0.630, 0.642)
R;(0.965, 1.370, -13.298);(1.008, 1.246, -13.331);0,136;(326.661, 325.643, 49.691);(296.593, 312.081, 87.561);0,9357606;(0.704, 0.702, 0.107);(0.675, 0.710, 0.199)
L;(0.935, 1.289, -13.012);(0.997, 1.349, -13.028);0,088;(62.936, 80.405, 97.795);(38.655, 55.743, 56.815);-0,9525833;(0.445, 0.569, 0.692);(0.437, 0.630, 0.642)
R;(0.965, 1.370, -13.298);(1.008, 1.246, -13.331);0,136;(326.661, 325.643, 49.691);(296.593, 312.081, 87.561);0,9357605;(0.704, 0.702, 0.107);(0.675, 0.710, 0.199)
L;(0.935, 1.289, -13.012);(0.997, 1.349, -13.028);0,088;(62.936, 80.405, 97.795);(38.655, 55.743, 56.815);-0,9525833;(0.445, 0.569, 0.692);(0.437, 0.630, 0.642)
R;(0.965, 1.369, -13.298);(1.008, 1.246, -13.331);0,135;(326.246, 325.376, 50.068);(296.593, 312.081, 87.561);0,9371656;(0.704, 0.702, 0.108);(0.675, 0.710, 0.199)
L;(0.934, 1.290, -13.012);(0.997, 1.349, -13.028);0,088;(62.819, 80.318, 97.653);(38.655, 55.743, 56.815);-0,9528999;(0.445, 0.569, 0.692);(0.437, 0.630, 0.642)
R;(0.965, 1.369, -13.298);(1.008, 1.246, -13.331);0,135;(326.246, 325.376, 50.068);(296.593, 312.081, 87.561);0,9371657;(0.704, 0.702, 0.108);(0.675, 0.710, 0.199)
L;(0.934, 1.290, -13.012);(0.997, 1.349, -13.028);0,088;(62.819, 80.318, 97.653);(38.655, 55.743, 56.815);-0,9528999;(0.445, 0.569, 0.692);(0.437, 0.630, 0.642)
R;(0.965, 1.369, -13.298);(1.008, 1.246, -13.331);0,134;(325.923, 325.425, 50.016);(296.593, 312.081, 87.561);0,9378648;(0.704, 0.702, 0.108);(0.675, 0.710, 0.199)
L;(0.934, 1.290, -13.012);(0.997, 1.349, -13.028);0,087;(62.763, 80.186, 97.527);(38.655, 55.743, 56.815);-0,9530875;(0.445, 0.569, 0.692);(0.437, 0.630, 0.642)
R;(0.965, 1.369, -13.298);(1.008, 1.246, -13.331);0,134;(325.923, 325.425, 50.016);(296.593, 312.081, 87.561);0,9378648;(0.704, 0.702, 0.108);(0.675, 0.710, 0.199)
L;(0.934, 1.290, -13.012);(0.997, 1.349, -13.028);0,087;(62.763, 80.186, 97.527);(38.655, 55.743, 56.815);-0,9530876;(0.445, 0.569, 0.692);(0.437, 0.630, 0.642)
