L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
L;(0.647, 1.060, -13.025);(0.968, 1.294, -13.010);0.398;(28.497, 190.228, 167.869);(32.916, 192.767, 173.784);-0.9982648;(0.112, 0.745, 0.658);(0.126, 0.737, 0.664)
L;(0.646, 1.060, -13.025);(0.968, 1.294, -13.010);0.398;(28.868, 189.861, 167.947);(32.916, 192.767, 173.784);-0.998422;(0.113, 0.744, 0.658);(0.126, 0.737, 0.664)
L;(0.646, 1.060, -13.025);(0.968, 1.294, -13.010);0.398;(28.868, 189.861, 167.947);(32.916, 192.767, 173.784);-0.998422;(0.113, 0.744, 0.658);(0.126, 0.737, 0.664)
L;(0.646, 1.060, -13.025);(0.968, 1.294, -13.010);0.398;(28.868, 189.861, 167.947);(32.916, 192.767, 173.784);-0.998422;(0.113, 0.744, 0.658);(0.126, 0.737, 0.664)
L;(0.646, 1.060, -13.025);(0.968, 1.294, -13.010);0.398;(29.381, 189.271, 167.683);(32.916, 192.767, 173.784);-0.9984834;(0.115, 0.744, 0.659);(0.126, 0.737, 0.664)
L;(0.646, 1.060, -13.025);(0.968, 1.294, -13.010);0.398;(29.381, 189.271, 167.683);(32.916, 192.767, 173.784);-0.9984834;(0.115, 0.744, 0.659);(0.126, 0.737, 0.664)
L;(0.646, 1.060, -13.025);(0.968, 1.294, -13.010);0.398;(29.381, 189.271, 167.683);(32.916, 192.767, 173.784);-0.9984834;(0.115, 0.744, 0.659);(0.126, 0.737, 0.664)
L;(0.646, 1.061, -13.026);(0.968, 1.294, -13.010);0.398;(30.232, 188.401, 167.520);(32.916, 192.767, 173.784);-0.9985978;(0.119, 0.742, 0.660);(0.126, 0.737, 0.664)
L;(0.646, 1.061, -13.026);(0.968, 1.294, -13.010);0.398;(30.232, 188.401, 167.520);(32.916, 192.767, 173.784);-0.9985978;(0.119, 0.742, 0.660);(0.126, 0.737, 0.664)
L;(0.646, 1.061, -13.026);(0.968, 1.294, -13.010);0.398;(30.232, 188.401, 167.520);(32.916, 192.767, 173.784);-0.9985978;(0.119, 0.742, 0.660);(0.126, 0.737, 0.664)
L;(0.646, 1.062, -13.026);(0.968, 1.294, -13.010);0.398;(30.253, 188.469, 167.630);(32.916, 192.767, 173.784);-0.998641;(0.119, 0.742, 0.660);(0.126, 0.737, 0.664)
L;(0.646, 1.062, -13.026);(0.968, 1.294, -13.010);0.398;(30.253, 188.469, 167.630);(32.916, 192.767, 173.784);-0.998641;(0.119, 0.742, 0.660);(0.126, 0.737, 0.664)
L;(0.646, 1.062, -13.026);(0.968, 1.294, -13.010);0.398;(30.253, 188.469, 167.630);(32.916, 192.767, 173.784);-0.998641;(0.119, 0.742, 0.660);(0.126, 0.737, 0.664)
L;(0.645, 1.063, -13.027);(0.968, 1.294, -13.010);0.398;(30.231, 188.397, 167.191);(32.916, 192.767, 173.784);-0.9984936;(0.119, 0.743, 0.659);(0.126, 0.737, 0.664)
L;(0.645, 1.063, -13.027);(0.968, 1.294, -13.010);0.398;(30.231, 188.397, 167.191);(32.916, 192.767, 173.784);-0.9984936;(0.119, 0.743, 0.659);(0.126, 0.737, 0.664)
L;(0.645, 1.063, -13.027);(0.968, 1.294, -13.010);0.398;(30.231, 188.397, 167.191);(32.916, 192.767, 173.784);-0.9984936;(0.119, 0.743, 0.659);(0.126, 0.737, 0.664)
L;(0.644, 1.063, -13.027);(0.968, 1.294, -13.010);0.398;(30.409, 188.319, 166.674);(32.916, 192.767, 173.784);-0.9983484;(0.120, 0.743, 0.658);(0.126, 0.737, 0.664)
L;(0.644, 1.063, -13.027);(0.968, 1.294, -13.010);0.398;(30.409, 188.319, 166.674);(32.916, 192.767, 173.784);-0.9983484;(0.120, 0.743, 0.658);(0.126, 0.737, 0.664)
L;(0.644, 1.063, -13.027);(0.968, 1.294, -13.010);0.398;(30.409, 188.319, 166.674);(32.916, 192.767, 173.784);-0.9983484;(0.120, 0.743, 0.658);(0.126, 0.737, 0.664)
L;(0.644, 1.063, -13.027);(0.968, 1.294, -13.010);0.398;(30.409, 188.319, 166.674);(32.916, 192.767, 173.784);-0.9983484;(0.120, 0.743, 0.658);(0.126, 0.737, 0.664)
L;(0.643, 1.064, -13.028);(0.968, 1.294, -13.010);0.399;(30.925, 188.076, 166.316);(32.916, 192.767, 173.784);-0.9983003;(0.122, 0.743, 0.657);(0.126, 0.737, 0.664)
L;(0.643, 1.064, -13.028);(0.968, 1.294, -13.010);0.399;(30.925, 188.076, 166.316);(32.916, 192.767, 173.784);-0.9983003;(0.122, 0.743, 0.657);(0.126, 0.737, 0.664)
L;(0.643, 1.064, -13.028);(0.968, 1.294, -13.010);0.399;(30.925, 188.076, 166.316);(32.916, 192.767, 173.784);-0.9983003;(0.122, 0.743, 0.657);(0.126, 0.737, 0.664)
L;(0.642, 1.065, -13.028);(0.968, 1.294, -13.010);0.399;(31.436, 187.967, 166.222);(32.916, 192.767, 173.784);-0.9983358;(0.124, 0.743, 0.657);(0.126, 0.737, 0.664)
L;(0.642, 1.065, -13.028);(0.968, 1.294, -13.010);0.399;(31.436, 187.967, 166.222);(32.916, 192.767, 173.784);-0.9983358;(0.124, 0.743, 0.657);(0.126, 0.737, 0.664)
L;(0.642, 1.065, -13.028);(0.968, 1.294, -13.010);0.399;(31.436, 187.967, 166.222);(32.916, 192.767, 173.784);-0.9983358;(0.124, 0.743, 0.657);(0.126, 0.737, 0.664)
L;(0.641, 1.065, -13.029);(0.968, 1.294, -13.010);0.400;(32.743, 187.753, 166.271);(32.916, 192.767, 173.784);-0.9984491;(0.129, 0.742, 0.657);(0.126, 0.737, 0.664)
L;(0.641, 1.065, -13.029);(0.968, 1.294, -13.010);0.400;(32.743, 187.753, 166.271);(32.916, 192.767, 173.784);-0.9984491;(0.129, 0.742, 0.657);(0.126, 0.737, 0.664)
L;(0.641, 1.065, -13.029);(0.968, 1.294, -13.010);0.400;(32.743, 187.753, 166.271);(32.916, 192.767, 173.784);-0.9984491;(0.129, 0.742, 0.657);(0.126, 0.737, 0.664)
L;(0.639, 1.064, -13.029);(0.968, 1.294, -13.010);0.402;(34.128, 187.366, 165.703);(32.916, 192.767, 173.784);-0.9981847;(0.135, 0.742, 0.656);(0.126, 0.737, 0.664)
L;(0.639, 1.064, -13.029);(0.968, 1.294, -13.010);0.402;(34.128, 187.366, 165.703);(32.916, 192.767, 173.784);-0.9981847;(0.135, 0.742, 0.656);(0.126, 0.737, 0.664)
L;(0.639, 1.064, -13.029);(0.968, 1.294, -13.010);0.402;(34.128, 187.366, 165.703);(32.916, 192.767, 173.784);-0.9981847;(0.135, 0.742, 0.656);(0.126, 0.737, 0.664)
L;(0.639, 1.065, -13.028);(0.968, 1.294, -13.010);0.401;(34.866, 186.669, 165.448);(32.916, 192.767, 173.784);-0.997955;(0.138, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.639, 1.065, -13.028);(0.968, 1.294, -13.010);0.401;(34.866, 186.669, 165.448);(32.916, 192.767, 173.784);-0.997955;(0.138, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.639, 1.065, -13.028);(0.968, 1.294, -13.010);0.401;(34.866, 186.669, 165.448);(32.916, 192.767, 173.784);-0.997955;(0.138, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.639, 1.065, -13.028);(0.968, 1.294, -13.010);0.401;(34.866, 186.669, 165.448);(32.916, 192.767, 173.784);-0.997955;(0.138, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.640, 1.069, -13.029);(0.968, 1.294, -13.010);0.398;(36.287, 185.585, 165.323);(32.916, 192.767, 173.784);-0.9975106;(0.144, 0.739, 0.658);(0.126, 0.737, 0.664)
L;(0.640, 1.069, -13.029);(0.968, 1.294, -13.010);0.398;(36.287, 185.585, 165.323);(32.916, 192.767, 173.784);-0.9975106;(0.144, 0.739, 0.658);(0.126, 0.737, 0.664)
L;(0.640, 1.069, -13.029);(0.968, 1.294, -13.010);0.398;(36.287, 185.585, 165.323);(32.916, 192.767, 173.784);-0.9975106;(0.144, 0.739, 0.658);(0.126, 0.737, 0.664)
L;(0.640, 1.069, -13.029);(0.968, 1.294, -13.010);0.398;(36.287, 185.585, 165.323);(32.916, 192.767, 173.784);-0.9975106;(0.144, 0.739, 0.658);(0.126, 0.737, 0.664)
L;(0.640, 1.069, -13.029);(0.968, 1.294, -13.010);0.398;(36.287, 185.585, 165.323);(32.916, 192.767, 173.784);-0.9975106;(0.144, 0.739, 0.658);(0.126, 0.737, 0.664)
L;(0.640, 1.069, -13.029);(0.968, 1.294, -13.010);0.398;(36.287, 185.585, 165.323);(32.916, 192.767, 173.784);-0.9975106;(0.144, 0.739, 0.658);(0.126, 0.737, 0.664)
L;(0.641, 1.073, -13.030);(0.968, 1.294, -13.010);0.396;(36.971, 185.541, 164.429);(32.916, 192.767, 173.784);-0.9970095;(0.147, 0.740, 0.656);(0.126, 0.737, 0.664)
L;(0.641, 1.073, -13.030);(0.968, 1.294, -13.010);0.396;(36.971, 185.541, 164.429);(32.916, 192.767, 173.784);-0.9970095;(0.147, 0.740, 0.656);(0.126, 0.737, 0.664)
L;(0.641, 1.073, -13.030);(0.968, 1.294, -13.010);0.396;(36.971, 185.541, 164.429);(32.916, 192.767, 173.784);-0.9970095;(0.147, 0.740, 0.656);(0.126, 0.737, 0.664)
L;(0.641, 1.073, -13.030);(0.968, 1.294, -13.010);0.396;(36.971, 185.541, 164.429);(32.916, 192.767, 173.784);-0.9970095;(0.147, 0.740, 0.656);(0.126, 0.737, 0.664)
L;(0.643, 1.077, -13.026);(0.968, 1.294, -13.010);0.391;(34.323, 185.223, 163.883);(32.916, 192.767, 173.784);-0.99718;(0.137, 0.742, 0.656);(0.126, 0.737, 0.664)
L;(0.643, 1.077, -13.026);(0.968, 1.294, -13.010);0.391;(34.323, 185.223, 163.883);(32.916, 192.767, 173.784);-0.99718;(0.137, 0.742, 0.656);(0.126, 0.737, 0.664)
L;(0.643, 1.077, -13.026);(0.968, 1.294, -13.010);0.391;(34.323, 185.223, 163.883);(32.916, 192.767, 173.784);-0.99718;(0.137, 0.742, 0.656);(0.126, 0.737, 0.664)
L;(0.643, 1.077, -13.026);(0.968, 1.294, -13.010);0.391;(34.323, 185.223, 163.883);(32.916, 192.767, 173.784);-0.99718;(0.137, 0.742, 0.656);(0.126, 0.737, 0.664)
L;(0.642, 1.075, -13.027);(0.968, 1.294, -13.010);0.393;(35.588, 185.204, 164.030);(32.916, 192.767, 173.784);-0.9970958;(0.142, 0.741, 0.656);(0.126, 0.737, 0.664)
L;(0.642, 1.075, -13.027);(0.968, 1.294, -13.010);0.393;(35.588, 185.204, 164.030);(32.916, 192.767, 173.784);-0.9970958;(0.142, 0.741, 0.656);(0.126, 0.737, 0.664)
L;(0.642, 1.075, -13.027);(0.968, 1.294, -13.010);0.393;(35.588, 185.204, 164.030);(32.916, 192.767, 173.784);-0.9970958;(0.142, 0.741, 0.656);(0.126, 0.737, 0.664)
L;(0.642, 1.075, -13.027);(0.968, 1.294, -13.010);0.393;(35.588, 185.204, 164.030);(32.916, 192.767, 173.784);-0.9970957;(0.142, 0.741, 0.656);(0.126, 0.737, 0.664)
L;(0.642, 1.075, -13.027);(0.968, 1.294, -13.010);0.393;(35.588, 185.204, 164.030);(32.916, 192.767, 173.784);-0.9970957;(0.142, 0.741, 0.656);(0.126, 0.737, 0.664)
L;(0.643, 1.074, -13.027);(0.968, 1.294, -13.010);0.393;(35.748, 185.105, 164.516);(32.916, 192.767, 173.784);-0.9972445;(0.143, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.643, 1.074, -13.027);(0.968, 1.294, -13.010);0.393;(35.748, 185.105, 164.516);(32.916, 192.767, 173.784);-0.9972445;(0.143, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.643, 1.074, -13.027);(0.968, 1.294, -13.010);0.393;(35.748, 185.105, 164.516);(32.916, 192.767, 173.784);-0.9972445;(0.143, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.643, 1.074, -13.026);(0.968, 1.294, -13.010);0.393;(34.764, 185.201, 164.806);(32.916, 192.767, 173.784);-0.9975066;(0.139, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.643, 1.074, -13.026);(0.968, 1.294, -13.010);0.393;(34.764, 185.201, 164.806);(32.916, 192.767, 173.784);-0.9975066;(0.139, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.643, 1.074, -13.026);(0.968, 1.294, -13.010);0.393;(34.642, 185.358, 164.918);(32.916, 192.767, 173.784);-0.9975891;(0.138, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.643, 1.074, -13.026);(0.968, 1.294, -13.010);0.393;(34.642, 185.358, 164.918);(32.916, 192.767, 173.784);-0.997589;(0.138, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.643, 1.074, -13.026);(0.968, 1.294, -13.010);0.393;(34.642, 185.358, 164.918);(32.916, 192.767, 173.784);-0.997589;(0.138, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.643, 1.074, -13.026);(0.968, 1.294, -13.010);0.393;(34.782, 185.429, 164.970);(32.916, 192.767, 173.784);-0.9976068;(0.139, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.643, 1.074, -13.026);(0.968, 1.294, -13.010);0.393;(34.782, 185.429, 164.970);(32.916, 192.767, 173.784);-0.9976069;(0.139, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.643, 1.074, -13.026);(0.968, 1.294, -13.010);0.393;(34.782, 185.429, 164.970);(32.916, 192.767, 173.784);-0.9976069;(0.139, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.644, 1.073, -13.026);(0.968, 1.294, -13.010);0.393;(35.015, 185.525, 164.978);(32.916, 192.767, 173.784);-0.9976005;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.644, 1.073, -13.026);(0.968, 1.294, -13.010);0.393;(35.015, 185.525, 164.978);(32.916, 192.767, 173.784);-0.9976005;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.644, 1.073, -13.026);(0.968, 1.294, -13.010);0.393;(35.015, 185.525, 164.978);(32.916, 192.767, 173.784);-0.9976005;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.644, 1.073, -13.026);(0.968, 1.294, -13.010);0.393;(35.015, 185.525, 164.978);(32.916, 192.767, 173.784);-0.9976004;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.644, 1.073, -13.026);(0.968, 1.294, -13.010);0.393;(35.185, 185.790, 165.095);(32.916, 192.767, 173.784);-0.997665;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.644, 1.073, -13.026);(0.968, 1.294, -13.010);0.393;(35.185, 185.790, 165.095);(32.916, 192.767, 173.784);-0.997665;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.645, 1.073, -13.025);(0.968, 1.294, -13.010);0.392;(35.043, 185.726, 164.964);(32.916, 192.767, 173.784);-0.9976252;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.645, 1.073, -13.025);(0.968, 1.294, -13.010);0.392;(35.043, 185.726, 164.964);(32.916, 192.767, 173.784);-0.9976252;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.645, 1.073, -13.025);(0.968, 1.294, -13.010);0.392;(35.043, 185.726, 164.964);(32.916, 192.767, 173.784);-0.9976252;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.645, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(34.988, 185.687, 164.902);(32.916, 192.767, 173.784);-0.997603;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.645, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(34.988, 185.687, 164.902);(32.916, 192.767, 173.784);-0.9976031;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.645, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(34.988, 185.687, 164.902);(32.916, 192.767, 173.784);-0.9976031;(0.140, 0.740, 0.658);(0.126, 0.737, 0.664)
L;(0.646, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(35.111, 185.843, 164.937);(32.916, 192.767, 173.784);-0.9976245;(0.140, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(35.111, 185.843, 164.937);(32.916, 192.767, 173.784);-0.9976245;(0.140, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(35.111, 185.843, 164.937);(32.916, 192.767, 173.784);-0.9976245;(0.140, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(35.095, 185.821, 164.923);(32.916, 192.767, 173.784);-0.9976183;(0.140, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(35.095, 185.821, 164.923);(32.916, 192.767, 173.784);-0.9976183;(0.140, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(35.095, 185.821, 164.923);(32.916, 192.767, 173.784);-0.9976183;(0.140, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(35.066, 186.007, 165.042);(32.916, 192.767, 173.784);-0.9976941;(0.140, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(35.066, 186.007, 165.042);(32.916, 192.767, 173.784);-0.9976941;(0.140, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(35.066, 186.007, 165.042);(32.916, 192.767, 173.784);-0.9976941;(0.140, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.074, -13.025);(0.968, 1.294, -13.010);0.391;(35.066, 186.007, 165.042);(32.916, 192.767, 173.784);-0.9976941;(0.140, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.025);(0.968, 1.294, -13.010);0.391;(34.941, 186.139, 165.160);(32.916, 192.767, 173.784);-0.9977726;(0.139, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.025);(0.968, 1.294, -13.010);0.391;(34.941, 186.139, 165.160);(32.916, 192.767, 173.784);-0.9977726;(0.139, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.025);(0.968, 1.294, -13.010);0.391;(34.941, 186.139, 165.160);(32.916, 192.767, 173.784);-0.9977726;(0.139, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.025);(0.968, 1.294, -13.010);0.391;(34.941, 186.139, 165.160);(32.916, 192.767, 173.784);-0.9977727;(0.139, 0.741, 0.657);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.026);(0.968, 1.294, -13.010);0.391;(34.961, 186.540, 165.114);(32.916, 192.767, 173.784);-0.997801;(0.139, 0.742, 0.656);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.026);(0.968, 1.294, -13.010);0.391;(34.961, 186.540, 165.114);(32.916, 192.767, 173.784);-0.997801;(0.139, 0.742, 0.656);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.026);(0.968, 1.294, -13.010);0.391;(34.961, 186.540, 165.114);(32.916, 192.767, 173.784);-0.997801;(0.139, 0.742, 0.656);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.027);(0.968, 1.294, -13.010);0.392;(35.409, 186.918, 164.702);(32.916, 192.767, 173.784);-0.9975954;(0.141, 0.743, 0.655);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.027);(0.968, 1.294, -13.010);0.392;(35.409, 186.918, 164.702);(32.916, 192.767, 173.784);-0.9975954;(0.141, 0.743, 0.655);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.027);(0.968, 1.294, -13.010);0.392;(35.409, 186.918, 164.702);(32.916, 192.767, 173.784);-0.9975954;(0.141, 0.743, 0.655);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.027);(0.968, 1.294, -13.010);0.391;(35.374, 186.905, 164.764);(32.916, 192.767, 173.784);-0.9976276;(0.141, 0.743, 0.655);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.027);(0.968, 1.294, -13.010);0.391;(35.374, 186.905, 164.764);(32.916, 192.767, 173.784);-0.9976276;(0.141, 0.743, 0.655);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.027);(0.968, 1.294, -13.010);0.391;(35.374, 186.905, 164.764);(32.916, 192.767, 173.784);-0.9976276;(0.141, 0.743, 0.655);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.027);(0.968, 1.294, -13.010);0.391;(35.365, 186.947, 164.725);(32.916, 192.767, 173.784);-0.9976144;(0.141, 0.743, 0.655);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.027);(0.968, 1.294, -13.010);0.391;(35.365, 186.947, 164.725);(32.916, 192.767, 173.784);-0.9976144;(0.141, 0.743, 0.655);(0.126, 0.737, 0.664)
L;(0.646, 1.073, -13.027);(0.968, 1.294, -13.010);0.391;(35.365, 186.947, 164.725);(32.916, 192.767, 173.784);-0.9976144;(0.141, 0.743, 0.655);(0.126, 0.737, 0.664)
L;(0.647, 1.073, -13.027);(0.968, 1.294, -13.010);0.391;(35.293, 186.956, 164.686);(32.916, 192.766, 173.784);-0.9976084;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.647, 1.073, -13.027);(0.968, 1.294, -13.010);0.391;(35.293, 186.956, 164.686);(32.916, 192.766, 173.784);-0.9976085;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.647, 1.073, -13.027);(0.968, 1.294, -13.010);0.391;(35.293, 186.956, 164.686);(32.916, 192.766, 173.784);-0.9976085;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.647, 1.073, -13.027);(0.968, 1.294, -13.010);0.390;(35.263, 186.975, 164.664);(32.916, 192.766, 173.784);-0.9976045;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.647, 1.073, -13.027);(0.968, 1.294, -13.010);0.390;(35.263, 186.975, 164.664);(32.916, 192.766, 173.784);-0.9976044;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.647, 1.073, -13.027);(0.968, 1.294, -13.010);0.390;(35.263, 186.975, 164.664);(32.916, 192.766, 173.784);-0.9976044;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.648, 1.072, -13.027);(0.968, 1.294, -13.010);0.390;(35.351, 187.065, 164.689);(32.916, 192.766, 173.784);-0.9976062;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.648, 1.072, -13.027);(0.968, 1.294, -13.010);0.390;(35.351, 187.065, 164.689);(32.916, 192.766, 173.784);-0.9976063;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.648, 1.072, -13.027);(0.968, 1.294, -13.010);0.390;(35.351, 187.065, 164.689);(32.916, 192.766, 173.784);-0.9976063;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.648, 1.072, -13.027);(0.968, 1.294, -13.010);0.390;(35.262, 187.107, 164.763);(32.916, 192.766, 173.784);-0.9976547;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.648, 1.072, -13.027);(0.968, 1.294, -13.010);0.390;(35.262, 187.107, 164.763);(32.916, 192.766, 173.784);-0.9976547;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.648, 1.072, -13.027);(0.968, 1.294, -13.010);0.390;(35.262, 187.107, 164.763);(32.916, 192.766, 173.784);-0.9976547;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.649, 1.072, -13.027);(0.968, 1.294, -13.010);0.389;(35.214, 187.178, 164.787);(32.916, 192.766, 173.784);-0.9976754;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.649, 1.072, -13.027);(0.968, 1.294, -13.010);0.389;(35.214, 187.178, 164.787);(32.916, 192.766, 173.784);-0.9976755;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.649, 1.072, -13.027);(0.968, 1.294, -13.010);0.389;(35.214, 187.178, 164.787);(32.916, 192.766, 173.784);-0.9976755;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.649, 1.072, -13.027);(0.968, 1.294, -13.010);0.389;(35.266, 187.249, 164.765);(32.916, 192.767, 173.784);-0.9976609;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.649, 1.072, -13.027);(0.968, 1.294, -13.010);0.389;(35.266, 187.249, 164.765);(32.916, 192.766, 173.784);-0.997661;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.649, 1.072, -13.027);(0.968, 1.294, -13.010);0.389;(35.266, 187.249, 164.765);(32.916, 192.766, 173.784);-0.997661;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.649, 1.072, -13.027);(0.968, 1.294, -13.010);0.389;(35.266, 187.249, 164.765);(32.916, 192.767, 173.784);-0.9976609;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.650, 1.073, -13.027);(0.968, 1.294, -13.010);0.388;(35.336, 187.300, 164.738);(32.916, 192.766, 173.784);-0.9976394;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.650, 1.073, -13.027);(0.968, 1.294, -13.010);0.388;(35.336, 187.300, 164.738);(32.916, 192.766, 173.784);-0.9976393;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.650, 1.073, -13.027);(0.968, 1.294, -13.010);0.388;(35.336, 187.300, 164.738);(32.916, 192.766, 173.784);-0.9976393;(0.140, 0.743, 0.654);(0.126, 0.737, 0.664)
L;(0.651, 1.073, -13.027);(0.968, 1.294, -13.010);0.387;(35.250, 187.307, 164.645);(32.916, 192.767, 173.784);-0.9976102;(0.140, 0.744, 0.654);(0.126, 0.737, 0.664)
L;(0.651, 1.073, -13.027);(0.968, 1.294, -13.010);0.387;(35.250, 187.307, 164.645);(32.916, 192.766, 173.784);-0.9976102;(0.140, 0.744, 0.654);(0.126, 0.737, 0.664)
L;(0.651, 1.073, -13.027);(0.968, 1.294, -13.010);0.387;(35.250, 187.307, 164.645);(32.916, 192.766, 173.784);-0.9976102;(0.140, 0.744, 0.654);(0.126, 0.737, 0.664)
L;(0.651, 1.073, -13.027);(0.968, 1.294, -13.010);0.387;(35.250, 187.307, 164.645);(32.916, 192.766, 173.784);-0.9976102;(0.140, 0.744, 0.654);(0.126, 0.737, 0.664)
L;(0.652, 1.073, -13.028);(0.968, 1.294, -13.010);0.387;(35.204, 187.359, 164.629);(32.916, 192.766, 173.784);-0.9976107;(0.140, 0.744, 0.654);(0.126, 0.737, 0.664)
L;(0.652, 1.073, -13.028);(0.968, 1.294, -13.010);0.387;(35.204, 187.359, 164.629);(32.916, 192.766, 173.784);-0.9976107;(0.140, 0.744, 0.654);(0.126, 0.737, 0.664)
L;(0.652, 1.073, -13.028);(0.968, 1.294, -13.010);0.387;(35.204, 187.359, 164.629);(32.916, 192.766, 173.784);-0.9976107;(0.140, 0.744, 0.654);(0.126, 0.737, 0.664)
L;(0.652, 1.073, -13.028);(0.968, 1.294, -13.010);0.386;(35.122, 187.476, 164.646);(32.916, 192.766, 173.784);-0.9976324;(0.139, 0.744, 0.653);(0.126, 0.737, 0.664)
