L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
R;(0.802, 1.442, -13.092);(0.951, 1.434, -13.106);0,149;(0.195, 33.623, 46.752);(353.104, 19.127, 36.081);-0,9851356;(0.003, 0.584, 0.812);(0.993, 0.054, 0.102)
R;(0.802, 1.442, -13.092);(0.951, 1.436, -13.110);0,150;(0.195, 33.623, 46.752);(351.865, 19.184, 35.647);-0,9839681;(0.003, 0.584, 0.812);(0.993, 0.054, 0.101)
R;(0.799, 1.440, -13.098);(0.951, 1.436, -13.110);0,152;(358.414, 34.203, 46.021);(351.865, 19.184, 35.647);-0,9847504;(0.987, 0.094, 0.127);(0.993, 0.054, 0.101)
R;(0.799, 1.440, -13.098);(0.951, 1.437, -13.114);0,152;(358.414, 34.203, 46.021);(350.615, 19.251, 35.206);-0,9836295;(0.987, 0.094, 0.127);(0.994, 0.055, 0.100)
R;(0.796, 1.438, -13.105);(0.951, 1.437, -13.114);0,155;(356.858, 35.094, 45.463);(350.615, 19.251, 35.206);-0,9836851;(0.987, 0.097, 0.126);(0.994, 0.055, 0.100)
R;(0.787, 1.435, -13.119);(0.951, 1.438, -13.119);0,163;(354.677, 37.195, 44.687);(349.177, 19.341, 34.695);-0,9811023;(0.987, 0.103, 0.124);(0.994, 0.055, 0.099)
R;(0.787, 1.435, -13.119);(0.951, 1.441, -13.129);0,164;(354.677, 37.195, 44.687);(346.130, 19.577, 33.593);-0,9783741;(0.987, 0.103, 0.124);(0.994, 0.056, 0.096)
R;(0.788, 1.435, -13.120);(0.951, 1.441, -13.129);0,163;(354.840, 37.135, 44.950);(346.130, 19.577, 33.593);-0,9780979;(0.987, 0.103, 0.125);(0.994, 0.056, 0.096)
R;(0.788, 1.435, -13.120);(0.951, 1.441, -13.130);0,163;(354.840, 37.135, 44.950);(345.939, 19.594, 33.523);-0,9778961;(0.987, 0.103, 0.125);(0.994, 0.056, 0.096)
R;(0.783, 1.432, -13.129);(0.951, 1.441, -13.130);0,167;(353.720, 38.345, 44.702);(345.939, 19.594, 33.523);-0,9768851;(0.986, 0.107, 0.125);(0.994, 0.056, 0.096)
R;(0.775, 1.426, -13.145);(0.951, 1.442, -13.136);0,176;(351.181, 40.558, 43.418);(344.105, 19.769, 32.844);-0,9739786;(0.986, 0.114, 0.122);(0.994, 0.057, 0.095)
R;(0.775, 1.426, -13.145);(0.951, 1.444, -13.148);0,176;(351.181, 40.558, 43.418);(340.668, 20.166, 31.534);-0,9703448;(0.986, 0.114, 0.122);(0.994, 0.059, 0.092)
R;(0.775, 1.424, -13.146);(0.951, 1.444, -13.148);0,177;(351.175, 40.509, 43.080);(340.668, 20.166, 31.534);0,9708556;(0.986, 0.114, 0.121);(0.994, 0.059, 0.092)
R;(0.775, 1.424, -13.146);(0.951, 1.444, -13.149);0,177;(351.175, 40.509, 43.080);(340.478, 20.190, 31.460);0,9706285;(0.986, 0.114, 0.121);(0.994, 0.059, 0.092)
R;(0.769, 1.419, -13.154);(0.951, 1.444, -13.149);0,183;(349.723, 41.918, 41.699);(340.478, 20.190, 31.460);0,9706542;(0.986, 0.118, 0.118);(0.994, 0.059, 0.092)
R;(0.769, 1.419, -13.154);(0.951, 1.445, -13.155);0,183;(349.723, 41.918, 41.699);(338.560, 20.456, 30.701);0,9684774;(0.986, 0.118, 0.118);(0.994, 0.060, 0.090)
R;(0.764, 1.412, -13.163);(0.951, 1.445, -13.155);0,189;(348.228, 43.261, 40.131);(338.560, 20.456, 30.701);0,9688267;(0.986, 0.122, 0.114);(0.994, 0.060, 0.090)
R;(0.754, 1.399, -13.179);(0.951, 1.445, -13.162);0,202;(345.201, 46.064, 37.250);(336.582, 20.763, 29.897);0,9663655;(0.986, 0.132, 0.106);(0.994, 0.061, 0.088)
R;(0.754, 1.399, -13.179);(0.951, 1.445, -13.175);0,202;(345.201, 46.064, 37.250);(332.880, 21.437, 28.318);0,9624641;(0.986, 0.132, 0.106);(0.994, 0.064, 0.085)
R;(0.750, 1.392, -13.188);(0.951, 1.445, -13.175);0,208;(343.505, 47.294, 36.052);(332.880, 21.437, 28.318);0,9626501;(0.985, 0.136, 0.103);(0.994, 0.064, 0.085)
R;(0.750, 1.392, -13.188);(0.951, 1.444, -13.182);0,207;(343.505, 47.294, 36.052);(330.950, 21.846, 27.450);0,9604703;(0.985, 0.136, 0.103);(0.994, 0.066, 0.082)
R;(0.743, 1.384, -13.197);(0.951, 1.444, -13.182);0,217;(341.607, 49.032, 35.044);(330.950, 21.846, 27.450);0,9594029;(0.985, 0.141, 0.101);(0.994, 0.066, 0.082)
R;(0.743, 1.384, -13.197);(0.951, 1.444, -13.190);0,216;(341.607, 49.032, 35.044);(328.786, 22.356, 26.434);0,9569483;(0.985, 0.141, 0.101);(0.995, 0.068, 0.080)
R;(0.738, 1.375, -13.206);(0.951, 1.444, -13.190);0,224;(339.643, 50.727, 33.738);(328.786, 22.356, 26.434);0,9564089;(0.984, 0.147, 0.098);(0.995, 0.068, 0.080)
R;(0.738, 1.375, -13.206);(0.951, 1.443, -13.197);0,223;(339.643, 50.727, 33.738);(326.742, 22.893, 25.427);0,954105;(0.984, 0.147, 0.098);(0.995, 0.070, 0.077)
R;(0.734, 1.367, -13.214);(0.951, 1.443, -13.197);0,231;(337.907, 51.754, 32.375);(326.742, 22.893, 25.427);0,9550724;(0.984, 0.151, 0.094);(0.995, 0.070, 0.077)
R;(0.722, 1.348, -13.228);(0.951, 1.442, -13.203);0,248;(334.454, 55.244, 28.380);(324.940, 23.416, 24.495);0,9531235;(0.983, 0.162, 0.083);(0.995, 0.072, 0.075)
R;(0.722, 1.348, -13.228);(0.951, 1.439, -13.215);0,246;(334.454, 55.244, 28.380);(321.566, 24.537, 22.624);0,9499668;(0.983, 0.162, 0.083);(0.995, 0.076, 0.070)
R;(0.721, 1.346, -13.228);(0.951, 1.439, -13.215);0,248;(334.375, 54.665, 28.474);(321.566, 24.537, 22.624);0,9513258;(0.983, 0.161, 0.084);(0.995, 0.076, 0.070)
R;(0.721, 1.346, -13.228);(0.951, 1.439, -13.215);0,248;(334.375, 54.665, 28.474);(321.626, 24.515, 22.658);0,9513906;(0.983, 0.161, 0.084);(0.995, 0.076, 0.070)
R;(0.721, 1.346, -13.228);(0.951, 1.439, -13.215);0,248;(334.375, 54.665, 28.474);(321.626, 24.515, 22.658);0,9513906;(0.983, 0.161, 0.084);(0.995, 0.076, 0.070)
R;(0.710, 1.325, -13.239);(0.951, 1.439, -13.215);0,268;(330.496, 58.322, 24.259);(321.626, 24.515, 22.658);0,9515725;(0.982, 0.173, 0.072);(0.995, 0.076, 0.070)
R;(0.700, 1.306, -13.248);(0.951, 1.436, -13.225);0,284;(326.734, 61.473, 20.433);(318.702, 25.658, 20.876);0,9499295;(0.981, 0.185, 0.061);(0.995, 0.080, 0.065)
R;(0.700, 1.306, -13.248);(0.951, 1.434, -13.233);0,282;(326.734, 61.473, 20.433);(316.434, 26.676, 19.366);0,9486264;(0.981, 0.185, 0.061);(0.995, 0.084, 0.061)
R;(0.702, 1.305, -13.249);(0.951, 1.434, -13.233);0,280;(326.337, 60.617, 21.149);(316.434, 26.676, 19.366);0,9499379;(0.981, 0.182, 0.064);(0.995, 0.084, 0.061)
R;(0.702, 1.305, -13.249);(0.951, 1.433, -13.234);0,280;(326.337, 60.617, 21.149);(316.284, 26.748, 19.262);0,9498333;(0.981, 0.182, 0.064);(0.995, 0.084, 0.061)
R;(0.698, 1.295, -13.253);(0.951, 1.433, -13.234);0,289;(324.768, 62.026, 19.608);(316.284, 26.748, 19.262);0,9497869;(0.981, 0.187, 0.059);(0.995, 0.084, 0.061)
R;(0.688, 1.275, -13.259);(0.951, 1.432, -13.237);0,307;(322.624, 65.769, 15.265);(315.220, 27.277, 18.505);0,9478873;(0.979, 0.200, 0.046);(0.995, 0.086, 0.058)
R;(0.688, 1.275, -13.259);(0.951, 1.429, -13.243);0,305;(322.624, 65.769, 15.265);(313.445, 28.233, 17.168);0,9472353;(0.979, 0.200, 0.046);(0.994, 0.090, 0.054)
R;(0.689, 1.275, -13.258);(0.951, 1.429, -13.243);0,304;(322.626, 64.529, 15.996);(313.445, 28.233, 17.168);0,9492876;(0.979, 0.196, 0.049);(0.994, 0.090, 0.054)
R;(0.689, 1.275, -13.258);(0.951, 1.430, -13.243);0,304;(322.626, 64.529, 15.996);(313.573, 28.161, 17.268);0,9493498;(0.979, 0.196, 0.049);(0.994, 0.089, 0.055)
R;(0.683, 1.265, -13.260);(0.951, 1.430, -13.243);0,315;(322.154, 66.679, 13.640);(313.573, 28.161, 17.268);0,9479218;(0.978, 0.203, 0.041);(0.994, 0.089, 0.055)
R;(0.678, 1.246, -13.263);(0.951, 1.429, -13.245);0,329;(320.184, 68.493, 11.098);(312.881, 28.558, 16.723);0,9483743;(0.977, 0.209, 0.034);(0.994, 0.091, 0.053)
R;(0.678, 1.246, -13.263);(0.951, 1.427, -13.250);0,327;(320.184, 68.493, 11.098);(311.594, 29.342, 15.664);0,9480979;(0.977, 0.209, 0.034);(0.994, 0.094, 0.050)
R;(0.677, 1.245, -13.264);(0.951, 1.427, -13.250);0,328;(320.670, 68.906, 11.003);(311.594, 29.342, 15.664);0,9467977;(0.977, 0.210, 0.034);(0.994, 0.094, 0.050)
R;(0.677, 1.245, -13.264);(0.951, 1.426, -13.250);0,328;(320.670, 68.906, 11.003);(311.493, 29.406, 15.578);0,9467673;(0.977, 0.210, 0.034);(0.994, 0.094, 0.050)
R;(0.674, 1.236, -13.265);(0.951, 1.426, -13.250);0,336;(320.311, 69.801, 9.898);(311.493, 29.406, 15.578);0,9464865;(0.977, 0.213, 0.030);(0.994, 0.094, 0.050)
R;(0.668, 1.217, -13.267);(0.951, 1.425, -13.252);0,352;(319.968, 72.341, 6.907);(310.912, 29.783, 15.077);0,9446954;(0.975, 0.220, 0.021);(0.994, 0.095, 0.048)
R;(0.668, 1.217, -13.267);(0.951, 1.424, -13.255);0,351;(319.968, 72.341, 6.907);(309.957, 30.433, 14.223);0,9445552;(0.975, 0.220, 0.021);(0.994, 0.098, 0.046)
R;(0.671, 1.218, -13.267);(0.951, 1.424, -13.255);0,348;(319.567, 71.016, 7.898);(309.957, 30.433, 14.223);0,9468035;(0.976, 0.217, 0.024);(0.994, 0.098, 0.046)
R;(0.671, 1.218, -13.267);(0.951, 1.424, -13.255);0,348;(319.567, 71.016, 7.898);(309.937, 30.447, 14.204);0,9467986;(0.976, 0.217, 0.024);(0.994, 0.098, 0.046)
R;(0.668, 1.209, -13.267);(0.951, 1.424, -13.255);0,355;(319.635, 71.867, 6.593);(309.937, 30.447, 14.204);0,9466374;(0.975, 0.219, 0.020);(0.994, 0.098, 0.046)
R;(0.668, 1.209, -13.267);(0.951, 1.424, -13.255);0,355;(319.635, 71.867, 6.593);(309.937, 30.447, 14.204);0,9466373;(0.975, 0.219, 0.020);(0.994, 0.098, 0.046)
R;(0.666, 1.200, -13.266);(0.951, 1.424, -13.255);0,363;(319.587, 72.611, 5.707);(309.937, 30.447, 14.204);0,9461263;(0.975, 0.222, 0.017);(0.994, 0.098, 0.046)
R;(0.660, 1.182, -13.265);(0.951, 1.424, -13.255);0,378;(319.418, 74.508, 3.405);(309.937, 30.447, 14.204);0,9448134;(0.974, 0.227, 0.010);(0.994, 0.098, 0.046)
R;(0.660, 1.182, -13.265);(0.951, 1.424, -13.255);0,378;(319.418, 74.508, 3.405);(309.937, 30.447, 14.204);0,9448134;(0.974, 0.227, 0.010);(0.994, 0.098, 0.046)
R;(0.656, 1.173, -13.264);(0.951, 1.424, -13.255);0,387;(319.777, 76.328, 1.509);(309.937, 30.447, 14.204);0,9424413;(0.973, 0.232, 0.005);(0.994, 0.098, 0.046)
R;(0.656, 1.173, -13.264);(0.951, 1.424, -13.255);0,387;(319.777, 76.328, 1.509);(309.936, 30.447, 14.204);0,9424413;(0.973, 0.232, 0.005);(0.994, 0.098, 0.046)
R;(0.655, 1.164, -13.262);(0.951, 1.424, -13.255);0,393;(319.562, 77.068, 0.200);(309.936, 30.447, 14.204);0,9425718;(0.972, 0.234, 0.001);(0.994, 0.098, 0.046)
R;(0.654, 1.147, -13.259);(0.951, 1.424, -13.255);0,406;(319.369, 78.431, 357.629);(309.936, 30.447, 14.204);0,942696;(0.657, 0.161, 0.736);(0.994, 0.098, 0.046)
R;(0.654, 1.147, -13.259);(0.951, 1.424, -13.255);0,406;(319.369, 78.431, 357.629);(309.936, 30.447, 14.204);0,942696;(0.657, 0.161, 0.736);(0.994, 0.098, 0.046)
R;(0.658, 1.147, -13.257);(0.951, 1.424, -13.255);0,403;(318.630, 76.898, 358.581);(309.936, 30.447, 14.204);0,9461854;(0.656, 0.158, 0.738);(0.994, 0.098, 0.046)
R;(0.658, 1.147, -13.257);(0.951, 1.424, -13.255);0,403;(318.630, 76.898, 358.581);(309.936, 30.447, 14.204);0,9461853;(0.656, 0.158, 0.738);(0.994, 0.098, 0.046)
R;(0.657, 1.138, -13.254);(0.951, 1.424, -13.255);0,410;(318.451, 77.302, 357.523);(309.936, 30.447, 14.204);0,9467068;(0.657, 0.159, 0.737);(0.994, 0.098, 0.046)
R;(0.657, 1.138, -13.254);(0.951, 1.424, -13.255);0,410;(318.451, 77.302, 357.523);(309.936, 30.447, 14.204);0,9467069;(0.657, 0.159, 0.737);(0.994, 0.098, 0.046)
R;(0.656, 1.129, -13.250);(0.951, 1.424, -13.255);0,416;(318.271, 77.865, 356.337);(309.936, 30.447, 14.204);0,946939;(0.657, 0.161, 0.736);(0.994, 0.098, 0.046)
R;(0.656, 1.129, -13.250);(0.951, 1.424, -13.255);0,416;(318.271, 77.865, 356.337);(309.936, 30.447, 14.204);0,946939;(0.657, 0.161, 0.736);(0.994, 0.098, 0.046)
R;(0.652, 1.111, -13.241);(0.951, 1.424, -13.255);0,433;(318.915, 79.877, 352.818);(309.936, 30.447, 14.204);0,9452901;(0.661, 0.166, 0.732);(0.994, 0.098, 0.046)
R;(0.652, 1.111, -13.241);(0.951, 1.424, -13.255);0,433;(318.915, 79.877, 352.818);(309.937, 30.447, 14.205);0,94529;(0.661, 0.166, 0.732);(0.994, 0.098, 0.046)
R;(0.653, 1.102, -13.236);(0.951, 1.424, -13.255);0,439;(318.245, 80.319, 351.773);(309.937, 30.447, 14.205);0,9460217;(0.661, 0.167, 0.731);(0.994, 0.098, 0.046)
R;(0.653, 1.102, -13.236);(0.951, 1.424, -13.255);0,439;(318.245, 80.319, 351.773);(309.937, 30.447, 14.205);0,9460217;(0.661, 0.167, 0.731);(0.994, 0.098, 0.046)
R;(0.652, 1.093, -13.232);(0.951, 1.424, -13.255);0,446;(318.835, 81.166, 350.429);(309.937, 30.447, 14.205);0,9446459;(0.663, 0.169, 0.729);(0.994, 0.098, 0.046)
R;(0.652, 1.093, -13.232);(0.951, 1.424, -13.255);0,446;(318.835, 81.166, 350.429);(309.937, 30.447, 14.205);0,9446459;(0.663, 0.169, 0.729);(0.994, 0.098, 0.046)
R;(0.652, 1.084, -13.229);(0.951, 1.424, -13.255);0,453;(319.144, 81.597, 349.536);(309.937, 30.447, 14.205);0,9440863;(0.664, 0.170, 0.728);(0.994, 0.098, 0.046)
R;(0.649, 1.068, -13.221);(0.951, 1.424, -13.255);0,467;(320.294, 81.990, 347.940);(309.937, 30.447, 14.205);0,9431137;(0.667, 0.171, 0.725);(0.994, 0.098, 0.046)
R;(0.649, 1.068, -13.221);(0.951, 1.424, -13.255);0,467;(320.294, 81.990, 347.940);(309.937, 30.447, 14.205);0,9431137;(0.667, 0.171, 0.725);(0.994, 0.098, 0.046)
R;(0.652, 1.068, -13.221);(0.951, 1.424, -13.255);0,465;(319.539, 81.490, 348.488);(309.937, 30.447, 14.205);0,9448156;(0.666, 0.170, 0.726);(0.994, 0.098, 0.046)
R;(0.652, 1.068, -13.221);(0.951, 1.424, -13.255);0,465;(319.539, 81.490, 348.488);(309.937, 30.447, 14.205);0,9448157;(0.666, 0.170, 0.726);(0.994, 0.098, 0.046)
R;(0.651, 1.060, -13.216);(0.951, 1.424, -13.255);0,473;(319.766, 82.141, 347.228);(309.937, 30.447, 14.205);0,9440114;(0.667, 0.171, 0.725);(0.994, 0.098, 0.046)
R;(0.650, 1.042, -13.207);(0.951, 1.424, -13.255);0,488;(319.348, 84.144, 344.106);(309.937, 30.447, 14.205);0,9421371;(0.670, 0.176, 0.721);(0.994, 0.098, 0.046)
R;(0.650, 1.042, -13.207);(0.951, 1.424, -13.255);0,488;(319.348, 84.144, 344.106);(309.937, 30.447, 14.205);0,9421371;(0.670, 0.176, 0.721);(0.994, 0.098, 0.046)
R;(0.650, 1.042, -13.207);(0.951, 1.424, -13.255);0,488;(319.348, 84.144, 344.106);(309.937, 30.447, 14.205);0,9421371;(0.670, 0.176, 0.721);(0.994, 0.098, 0.046)
R;(0.649, 1.042, -13.205);(0.951, 1.424, -13.255);0,489;(319.327, 84.702, 343.395);(309.937, 30.447, 14.205);0,9413366;(0.670, 0.178, 0.721);(0.994, 0.098, 0.046)
R;(0.650, 1.019, -13.189);(0.951, 1.424, -13.255);0,509;(318.885, 87.350, 337.808);(309.937, 30.447, 14.205);0,938983;(0.675, 0.185, 0.715);(0.994, 0.098, 0.046)
R;(0.650, 1.019, -13.189);(0.951, 1.424, -13.255);0,509;(318.885, 87.350, 337.808);(309.937, 30.447, 14.205);0,938983;(0.675, 0.185, 0.715);(0.994, 0.098, 0.046)
R;(0.651, 1.020, -13.188);(0.951, 1.424, -13.255);0,507;(318.158, 86.745, 338.052);(309.937, 30.447, 14.205);0,9412627;(0.674, 0.184, 0.716);(0.994, 0.098, 0.046)
R;(0.651, 1.020, -13.188);(0.951, 1.424, -13.255);0,507;(318.158, 86.745, 338.052);(309.937, 30.447, 14.205);0,9412627;(0.674, 0.184, 0.716);(0.994, 0.098, 0.046)
R;(0.651, 1.014, -13.181);(0.951, 1.424, -13.255);0,513;(317.535, 87.407, 336.631);(309.937, 30.447, 14.205);0,9412852;(0.674, 0.186, 0.715);(0.994, 0.098, 0.046)
R;(0.651, 1.014, -13.181);(0.951, 1.424, -13.255);0,513;(317.535, 87.407, 336.631);(309.937, 30.447, 14.205);0,9412851;(0.674, 0.186, 0.715);(0.994, 0.098, 0.046)
R;(0.651, 1.009, -13.175);(0.951, 1.424, -13.255);0,518;(317.106, 88.368, 335.144);(309.937, 30.447, 14.205);0,9403783;(0.675, 0.188, 0.713);(0.994, 0.098, 0.046)
R;(0.653, 1.000, -13.165);(0.951, 1.424, -13.255);0,525;(315.644, 90.151, 332.576);(309.937, 30.447, 14.205);0,9395047;(0.675, 0.193, 0.712);(0.994, 0.098, 0.046)
R;(0.653, 1.000, -13.165);(0.951, 1.424, -13.255);0,525;(315.644, 90.151, 332.576);(309.937, 30.447, 14.205);0,9395047;(0.675, 0.193, 0.712);(0.994, 0.098, 0.046)
R;(0.651, 1.001, -13.166);(0.951, 1.424, -13.255);0,526;(316.295, 89.979, 332.637);(309.937, 30.447, 14.205);0,9389197;(0.676, 0.192, 0.711);(0.994, 0.098, 0.046)
R;(0.651, 1.001, -13.166);(0.951, 1.424, -13.255);0,526;(316.295, 89.979, 332.637);(309.937, 30.447, 14.205);0,9389195;(0.676, 0.192, 0.711);(0.994, 0.098, 0.046)
R;(0.653, 0.995, -13.156);(0.951, 1.424, -13.255);0,531;(314.906, 91.080, 330.231);(309.937, 30.447, 14.205);0,9392231;(0.677, 0.196, 0.710);(0.994, 0.098, 0.046)
R;(0.653, 0.995, -13.156);(0.951, 1.424, -13.255);0,531;(314.906, 91.080, 330.231);(309.937, 30.447, 14.205);0,9392228;(0.677, 0.196, 0.710);(0.994, 0.098, 0.046)
R;(0.657, 0.998, -13.151);(0.951, 1.424, -13.255);0,527;(312.635, 90.873, 330.075);(309.937, 30.447, 14.205);0,9426936;(0.674, 0.196, 0.712);(0.994, 0.098, 0.046)
R;(0.657, 0.998, -13.151);(0.951, 1.424, -13.255);0,527;(312.635, 90.873, 330.075);(309.937, 30.447, 14.205);0,9426937;(0.674, 0.196, 0.712);(0.994, 0.098, 0.046)
R;(0.658, 0.999, -13.147);(0.951, 1.424, -13.255);0,527;(311.510, 91.146, 329.534);(309.937, 30.447, 14.205);0,9436649;(0.673, 0.197, 0.712);(0.994, 0.098, 0.046)
R;(0.662, 1.002, -13.140);(0.951, 1.424, -13.255);0,524;(308.983, 91.736, 328.693);(309.937, 30.447, 14.205);0,9455721;(0.671, 0.199, 0.714);(0.994, 0.098, 0.046)
R;(0.662, 1.002, -13.140);(0.951, 1.424, -13.255);0,524;(308.983, 91.736, 328.693);(309.937, 30.447, 14.205);0,9455721;(0.671, 0.199, 0.714);(0.994, 0.098, 0.046)
R;(0.660, 1.004, -13.142);(0.951, 1.424, -13.255);0,523;(309.569, 91.482, 329.029);(309.937, 30.447, 14.205);0,9453406;(0.672, 0.198, 0.714);(0.994, 0.098, 0.046)
R;(0.660, 1.004, -13.142);(0.951, 1.424, -13.255);0,523;(309.569, 91.482, 329.029);(309.937, 30.447, 14.205);0,9453403;(0.672, 0.198, 0.714);(0.994, 0.098, 0.046)
R;(0.662, 1.007, -13.139);(0.951, 1.424, -13.255);0,520;(308.687, 90.798, 329.360);(309.937, 30.447, 14.205);0,9474247;(0.670, 0.197, 0.715);(0.994, 0.098, 0.046)
R;(0.663, 1.017, -13.133);(0.951, 1.424, -13.255);0,513;(306.132, 89.516, 329.991);(309.937, 30.447, 14.205);0,9517689;(0.667, 0.195, 0.719);(0.994, 0.098, 0.046)
R;(0.663, 1.017, -13.133);(0.951, 1.424, -13.255);0,513;(306.132, 89.516, 329.991);(309.937, 30.447, 14.205);0,9517689;(0.667, 0.195, 0.719);(0.994, 0.098, 0.046)
R;(0.664, 1.019, -13.133);(0.951, 1.424, -13.255);0,511;(305.340, 89.137, 330.588);(309.937, 30.447, 14.205);0,9528201;(0.666, 0.194, 0.721);(0.994, 0.098, 0.046)
R;(0.664, 1.019, -13.133);(0.951, 1.424, -13.255);0,511;(305.340, 89.137, 330.588);(309.937, 30.447, 14.205);0,9528202;(0.666, 0.194, 0.721);(0.994, 0.098, 0.046)
R;(0.665, 1.035, -13.127);(0.951, 1.424, -13.255);0,499;(301.635, 86.685, 333.077);(309.937, 30.447, 14.205);0,9578989;(0.659, 0.189, 0.728);(0.994, 0.098, 0.046)
R;(0.665, 1.035, -13.127);(0.951, 1.424, -13.255);0,499;(301.635, 86.685, 333.077);(309.937, 30.447, 14.205);0,9578989;(0.659, 0.189, 0.728);(0.994, 0.098, 0.046)
R;(0.665, 1.045, -13.126);(0.951, 1.424, -13.255);0,491;(299.900, 84.032, 336.392);(309.937, 30.447, 14.205);0,9610105;(0.654, 0.183, 0.734);(0.994, 0.098, 0.046)
R;(0.664, 1.062, -13.122);(0.951, 1.424, -13.255);0,480;(297.993, 79.215, 342.182);(309.937, 30.447, 14.205);0,9651622;(0.647, 0.172, 0.743);(0.994, 0.098, 0.046)
R;(0.664, 1.062, -13.122);(0.951, 1.424, -13.255);0,480;(297.993, 79.215, 342.182);(309.937, 30.447, 14.205);0,9651622;(0.647, 0.172, 0.743);(0.994, 0.098, 0.046)
R;(0.661, 1.063, -13.123);(0.951, 1.424, -13.255);0,481;(299.325, 78.892, 342.756);(309.937, 30.447, 14.205);0,9655601;(0.648, 0.171, 0.742);(0.994, 0.098, 0.046)
R;(0.661, 1.063, -13.123);(0.951, 1.424, -13.255);0,481;(299.325, 78.892, 342.756);(309.937, 30.447, 14.205);0,9655601;(0.648, 0.171, 0.742);(0.994, 0.098, 0.046)
R;(0.659, 1.071, -13.121);(0.951, 1.424, -13.255);0,476;(299.613, 75.434, 346.281);(309.937, 30.447, 14.205);0,9688117;(0.646, 0.163, 0.746);(0.994, 0.098, 0.046)
R;(0.659, 1.071, -13.121);(0.951, 1.424, -13.255);0,476;(299.613, 75.434, 346.281);(309.937, 30.447, 14.205);0,9688117;(0.646, 0.163, 0.746);(0.994, 0.098, 0.046)
R;(0.657, 1.082, -13.117);(0.951, 1.424, -13.255);0,471;(299.707, 71.108, 350.136);(309.937, 30.447, 14.205);0,9729111;(0.643, 0.152, 0.751);(0.994, 0.098, 0.046)
R;(0.657, 1.082, -13.117);(0.951, 1.424, -13.255);0,471;(299.707, 71.108, 350.136);(309.937, 30.447, 14.205);0,9729111;(0.643, 0.152, 0.751);(0.994, 0.098, 0.046)
R;(0.654, 1.093, -13.114);(0.951, 1.424, -13.255);0,466;(299.251, 67.652, 353.362);(309.937, 30.447, 14.205);0,9755716;(0.639, 0.145, 0.755);(0.994, 0.098, 0.046)
R;(0.651, 1.117, -13.106);(0.951, 1.424, -13.255);0,454;(298.124, 58.035, 2.177);(309.937, 30.447, 14.205);0,981389;(0.982, 0.191, 0.007);(0.994, 0.098, 0.046)
R;(0.651, 1.117, -13.106);(0.951, 1.424, -13.255);0,454;(298.124, 58.035, 2.177);(309.937, 30.447, 14.205);0,981389;(0.982, 0.191, 0.007);(0.994, 0.098, 0.046)
R;(0.650, 1.119, -13.105);(0.951, 1.424, -13.255);0,454;(297.937, 57.402, 2.818);(309.937, 30.447, 14.205);0,9815465;(0.982, 0.189, 0.009);(0.994, 0.098, 0.046)
R;(0.650, 1.119, -13.105);(0.951, 1.424, -13.255);0,454;(297.937, 57.402, 2.818);(309.937, 30.447, 14.205);0,9815465;(0.982, 0.189, 0.009);(0.994, 0.098, 0.046)
R;(0.642, 1.144, -13.097);(0.951, 1.424, -13.255);0,446;(297.876, 49.483, 11.187);(309.937, 30.447, 14.205);0,9840491;(0.986, 0.164, 0.037);(0.994, 0.098, 0.046)
R;(0.642, 1.144, -13.097);(0.951, 1.424, -13.255);0,446;(297.876, 49.483, 11.187);(309.937, 30.447, 14.205);0,9840491;(0.986, 0.164, 0.037);(0.994, 0.098, 0.046)
R;(0.637, 1.156, -13.094);(0.951, 1.424, -13.255);0,443;(298.012, 46.729, 15.009);(309.937, 30.447, 14.205);0,983719;(0.987, 0.155, 0.050);(0.994, 0.098, 0.046)
R;(0.637, 1.156, -13.094);(0.951, 1.424, -13.255);0,443;(298.012, 46.729, 15.009);(309.937, 30.447, 14.205);0,983719;(0.987, 0.155, 0.050);(0.994, 0.098, 0.046)
R;(0.633, 1.169, -13.092);(0.951, 1.424, -13.255);0,439;(297.770, 44.351, 18.656);(309.937, 30.447, 14.205);0,9824094;(0.987, 0.147, 0.062);(0.994, 0.098, 0.046)
R;(0.633, 1.169, -13.092);(0.951, 1.424, -13.255);0,439;(297.770, 44.351, 18.656);(309.937, 30.447, 14.205);0,9824094;(0.987, 0.147, 0.062);(0.994, 0.098, 0.046)
R;(0.629, 1.181, -13.088);(0.951, 1.424, -13.255);0,436;(297.434, 41.637, 22.029);(309.937, 30.447, 14.205);0,9814785;(0.988, 0.138, 0.073);(0.994, 0.098, 0.046)
R;(0.622, 1.203, -13.080);(0.951, 1.424, -13.255);0,433;(297.491, 35.683, 28.022);(309.937, 30.447, 14.205);0,9812885;(0.989, 0.119, 0.093);(0.994, 0.098, 0.046)
R;(0.622, 1.203, -13.080);(0.951, 1.424, -13.255);0,433;(297.491, 35.683, 28.022);(309.937, 30.447, 14.205);0,9812885;(0.989, 0.119, 0.093);(0.994, 0.098, 0.046)
R;(0.622, 1.204, -13.078);(0.951, 1.424, -13.255);0,433;(297.187, 34.852, 28.208);(309.937, 30.447, 14.205);0,9817737;(0.989, 0.116, 0.094);(0.994, 0.098, 0.046)
R;(0.622, 1.204, -13.078);(0.951, 1.424, -13.255);0,433;(297.187, 34.852, 28.208);(309.937, 30.447, 14.205);0,9817737;(0.989, 0.116, 0.094);(0.994, 0.098, 0.046)
