L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
R;(0.949, 1.343, -13.233);(0.980, 1.366, -13.241);0,040;(302.156, 182.765, 188.085);(306.113, 184.949, 187.773);-0,9992618;(0.755, 0.457, 0.470);(0.758, 0.458, 0.465)
L;(0.935, 1.190, -13.059);(0.990, 1.378, -13.076);0,197;(84.240, 242.438, 245.847);(23.155, 19.570, 27.906);0,8117334;(0.237, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.949, 1.343, -13.233);(0.980, 1.366, -13.241);0,040;(302.156, 182.765, 188.085);(306.113, 184.949, 187.773);-0,9992618;(0.755, 0.457, 0.470);(0.758, 0.458, 0.465)
L;(0.935, 1.190, -13.059);(0.990, 1.378, -13.076);0,197;(84.240, 242.438, 245.847);(23.155, 19.570, 27.906);0,8117334;(0.237, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.948, 1.344, -13.233);(0.980, 1.366, -13.241);0,040;(302.718, 183.231, 187.695);(306.113, 184.949, 187.773);-0,9994402;(0.756, 0.457, 0.469);(0.758, 0.458, 0.465)
L;(0.935, 1.189, -13.059);(0.990, 1.378, -13.076);0,198;(84.097, 242.569, 246.034);(23.155, 19.570, 27.906);0,8112251;(0.237, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.948, 1.344, -13.233);(0.980, 1.366, -13.241);0,040;(302.718, 183.231, 187.695);(306.113, 184.949, 187.773);-0,9994402;(0.756, 0.457, 0.469);(0.758, 0.458, 0.465)
L;(0.935, 1.189, -13.059);(0.990, 1.378, -13.076);0,198;(84.097, 242.569, 246.034);(23.155, 19.570, 27.906);0,8112251;(0.237, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.343, -13.233);(0.980, 1.366, -13.241);0,041;(302.774, 182.818, 188.032);(306.113, 184.949, 187.773);-0,9994348;(0.756, 0.456, 0.469);(0.758, 0.458, 0.465)
L;(0.935, 1.189, -13.059);(0.990, 1.378, -13.076);0,198;(84.141, 240.699, 244.265);(23.155, 19.570, 27.906);0,8108633;(0.238, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.343, -13.233);(0.980, 1.366, -13.241);0,041;(302.774, 182.818, 188.032);(306.113, 184.949, 187.773);-0,9994348;(0.756, 0.456, 0.469);(0.758, 0.458, 0.465)
L;(0.935, 1.189, -13.059);(0.990, 1.378, -13.076);0,198;(84.141, 240.699, 244.265);(23.155, 19.570, 27.906);0,8108633;(0.238, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.948, 1.343, -13.233);(0.980, 1.366, -13.241);0,040;(302.934, 183.009, 187.962);(306.113, 184.949, 187.773);-0,9994937;(0.756, 0.457, 0.469);(0.758, 0.458, 0.465)
L;(0.933, 1.189, -13.058);(0.990, 1.378, -13.076);0,199;(83.881, 241.828, 245.308);(23.155, 19.570, 27.906);0,8101149;(0.237, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.948, 1.343, -13.233);(0.980, 1.366, -13.241);0,040;(302.934, 183.009, 187.962);(306.113, 184.949, 187.773);-0,9994937;(0.756, 0.457, 0.469);(0.758, 0.458, 0.465)
L;(0.933, 1.189, -13.058);(0.990, 1.378, -13.076);0,199;(83.881, 241.828, 245.308);(23.155, 19.570, 27.906);0,8101149;(0.237, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.948, 1.342, -13.234);(0.980, 1.366, -13.241);0,041;(303.059, 182.940, 188.009);(306.113, 184.949, 187.773);-0,9995189;(0.756, 0.456, 0.469);(0.758, 0.458, 0.465)
L;(0.932, 1.189, -13.059);(0.990, 1.378, -13.076);0,199;(83.728, 241.369, 244.799);(23.155, 19.570, 27.906);0,8093144;(0.237, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.341, -13.234);(0.980, 1.366, -13.241);0,043;(302.776, 182.298, 188.415);(306.113, 184.949, 187.773);-0,9993999;(0.756, 0.455, 0.470);(0.758, 0.458, 0.465)
L;(0.933, 1.190, -13.059);(0.990, 1.378, -13.076);0,198;(83.879, 238.856, 242.374);(23.155, 19.570, 27.906);0,8091794;(0.239, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.341, -13.234);(0.980, 1.366, -13.241);0,043;(302.776, 182.298, 188.415);(306.113, 184.949, 187.773);-0,9993999;(0.756, 0.455, 0.470);(0.758, 0.458, 0.465)
L;(0.933, 1.190, -13.059);(0.990, 1.378, -13.076);0,198;(83.879, 238.856, 242.374);(23.155, 19.570, 27.906);0,8091794;(0.239, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.342, -13.234);(0.980, 1.366, -13.241);0,042;(303.169, 182.769, 187.978);(306.113, 184.949, 187.773);-0,9995155;(0.756, 0.456, 0.469);(0.758, 0.458, 0.465)
L;(0.932, 1.188, -13.058);(0.990, 1.378, -13.076);0,200;(83.490, 243.661, 247.037);(23.155, 19.570, 27.906);0,8091205;(0.234, 0.683, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.342, -13.234);(0.980, 1.366, -13.241);0,042;(303.169, 182.769, 187.978);(306.113, 184.949, 187.773);-0,9995155;(0.756, 0.456, 0.469);(0.758, 0.458, 0.465)
L;(0.932, 1.188, -13.058);(0.990, 1.378, -13.076);0,200;(83.490, 243.661, 247.037);(23.155, 19.570, 27.906);0,8091205;(0.234, 0.683, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.342, -13.234);(0.980, 1.366, -13.241);0,042;(303.269, 182.763, 188.117);(306.113, 184.949, 187.773);-0,9995529;(0.756, 0.456, 0.469);(0.758, 0.458, 0.465)
L;(0.932, 1.188, -13.058);(0.990, 1.378, -13.076);0,200;(83.514, 244.193, 247.505);(23.155, 19.570, 27.906);0,809377;(0.234, 0.683, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.342, -13.234);(0.980, 1.366, -13.241);0,042;(303.269, 182.763, 188.117);(306.113, 184.949, 187.773);-0,9995529;(0.756, 0.456, 0.469);(0.758, 0.458, 0.465)
L;(0.932, 1.188, -13.058);(0.990, 1.378, -13.076);0,200;(83.514, 244.193, 247.505);(23.155, 19.570, 27.906);0,809377;(0.234, 0.683, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.341, -13.235);(0.980, 1.366, -13.241);0,042;(303.301, 182.658, 188.296);(306.113, 184.949, 187.773);-0,9995636;(0.756, 0.455, 0.470);(0.758, 0.458, 0.465)
L;(0.932, 1.188, -13.058);(0.990, 1.378, -13.076);0,199;(83.665, 242.966, 246.278);(23.155, 19.570, 27.906);0,8095447;(0.235, 0.683, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.341, -13.235);(0.980, 1.366, -13.241);0,042;(303.301, 182.658, 188.296);(306.113, 184.949, 187.773);-0,9995636;(0.756, 0.455, 0.470);(0.758, 0.458, 0.465)
L;(0.932, 1.188, -13.058);(0.990, 1.378, -13.076);0,199;(83.665, 242.966, 246.278);(23.155, 19.570, 27.906);0,8095447;(0.235, 0.683, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.341, -13.236);(0.980, 1.366, -13.241);0,042;(303.439, 182.745, 188.484);(306.113, 184.949, 187.773);-0,9996217;(0.756, 0.455, 0.470);(0.758, 0.458, 0.465)
L;(0.932, 1.188, -13.058);(0.990, 1.378, -13.076);0,200;(83.673, 242.941, 246.188);(23.155, 19.570, 27.906);0,8095342;(0.235, 0.683, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.341, -13.236);(0.980, 1.366, -13.241);0,042;(303.439, 182.745, 188.484);(306.113, 184.949, 187.773);-0,9996217;(0.756, 0.455, 0.470);(0.758, 0.458, 0.465)
L;(0.932, 1.188, -13.058);(0.990, 1.378, -13.076);0,200;(83.673, 242.941, 246.188);(23.155, 19.570, 27.906);0,8095342;(0.235, 0.683, 0.692);(0.562, 0.475, 0.677)
R;(0.947, 1.340, -13.236);(0.980, 1.366, -13.241);0,043;(303.385, 182.518, 188.765);(306.113, 184.949, 187.773);-0,9996053;(0.756, 0.455, 0.470);(0.758, 0.458, 0.465)
L;(0.932, 1.189, -13.058);(0.990, 1.378, -13.076);0,199;(83.748, 240.922, 244.227);(23.155, 19.570, 27.906);0,8091898;(0.237, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.946, 1.339, -13.236);(0.980, 1.366, -13.241);0,044;(303.179, 182.048, 189.077);(306.113, 184.949, 187.773);-0,9995244;(0.756, 0.454, 0.472);(0.758, 0.458, 0.465)
L;(0.932, 1.190, -13.059);(0.990, 1.378, -13.076);0,198;(83.828, 236.632, 240.095);(23.155, 19.570, 27.906);0,8082666;(0.241, 0.681, 0.691);(0.562, 0.475, 0.677)
R;(0.946, 1.339, -13.236);(0.980, 1.366, -13.241);0,044;(303.179, 182.048, 189.077);(306.113, 184.949, 187.773);-0,9995244;(0.756, 0.454, 0.472);(0.758, 0.458, 0.465)
L;(0.932, 1.190, -13.059);(0.990, 1.378, -13.076);0,198;(83.828, 236.632, 240.095);(23.155, 19.570, 27.906);0,8082666;(0.241, 0.681, 0.691);(0.562, 0.475, 0.677)
R;(0.946, 1.339, -13.236);(0.980, 1.366, -13.241);0,044;(303.179, 182.048, 189.077);(306.113, 184.949, 187.773);-0,9995244;(0.756, 0.454, 0.472);(0.758, 0.458, 0.465)
L;(0.932, 1.190, -13.059);(0.990, 1.378, -13.076);0,198;(83.828, 236.632, 240.095);(23.155, 19.570, 27.906);0,8082666;(0.241, 0.681, 0.691);(0.562, 0.475, 0.677)
R;(0.946, 1.340, -13.236);(0.980, 1.366, -13.241);0,043;(303.510, 182.468, 188.762);(306.113, 184.949, 187.773);-0,9996239;(0.756, 0.455, 0.470);(0.758, 0.458, 0.465)
L;(0.931, 1.189, -13.058);(0.990, 1.378, -13.076);0,199;(83.512, 240.378, 243.798);(23.155, 19.570, 27.906);0,808082;(0.237, 0.682, 0.692);(0.562, 0.475, 0.677)
R;(0.945, 1.339, -13.236);(0.980, 1.366, -13.241);0,045;(303.243, 181.976, 189.023);(306.113, 184.949, 187.773);-0,9995233;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.933, 1.192, -13.059);(0.990, 1.378, -13.076);0,196;(83.933, 230.060, 233.723);(23.155, 19.570, 27.906);0,8070669;(0.248, 0.680, 0.690);(0.562, 0.475, 0.677)
R;(0.945, 1.339, -13.236);(0.980, 1.366, -13.241);0,045;(303.243, 181.976, 189.023);(306.113, 184.949, 187.773);-0,9995233;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.933, 1.192, -13.059);(0.990, 1.378, -13.076);0,196;(83.933, 230.060, 233.723);(23.155, 19.570, 27.906);0,8070669;(0.248, 0.680, 0.690);(0.562, 0.475, 0.677)
R;(0.946, 1.339, -13.236);(0.980, 1.366, -13.241);0,044;(303.339, 182.299, 188.791);(306.113, 184.949, 187.773);-0,9995692;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.190, -13.058);(0.990, 1.378, -13.076);0,198;(83.551, 237.021, 240.386);(23.155, 19.570, 27.906);0,8071358;(0.240, 0.682, 0.691);(0.562, 0.475, 0.677)
R;(0.946, 1.339, -13.236);(0.980, 1.366, -13.241);0,044;(303.339, 182.299, 188.791);(306.113, 184.949, 187.773);-0,9995692;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.190, -13.058);(0.990, 1.378, -13.076);0,198;(83.551, 237.021, 240.386);(23.155, 19.570, 27.906);0,8071358;(0.240, 0.682, 0.691);(0.562, 0.475, 0.677)
R;(0.945, 1.339, -13.236);(0.980, 1.366, -13.241);0,045;(303.265, 182.231, 188.828);(306.113, 184.949, 187.773);-0,9995471;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.932, 1.190, -13.058);(0.990, 1.378, -13.076);0,198;(83.596, 235.444, 238.870);(23.155, 19.570, 27.906);0,8068823;(0.242, 0.681, 0.691);(0.562, 0.475, 0.677)
R;(0.945, 1.339, -13.236);(0.980, 1.366, -13.241);0,045;(303.235, 182.232, 188.825);(306.113, 184.949, 187.773);-0,9995407;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.932, 1.191, -13.058);(0.990, 1.378, -13.076);0,197;(83.631, 232.678, 236.151);(23.155, 19.570, 27.906);0,8062751;(0.245, 0.681, 0.691);(0.562, 0.475, 0.677)
R;(0.945, 1.339, -13.236);(0.980, 1.366, -13.241);0,045;(303.235, 182.232, 188.825);(306.113, 184.949, 187.773);-0,9995407;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.932, 1.191, -13.058);(0.990, 1.378, -13.076);0,197;(83.631, 232.678, 236.151);(23.155, 19.570, 27.906);0,8062751;(0.245, 0.681, 0.691);(0.562, 0.475, 0.677)
R;(0.945, 1.339, -13.236);(0.980, 1.366, -13.241);0,045;(303.246, 182.321, 188.752);(306.113, 184.949, 187.773);-0,999549;(0.756, 0.455, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.190, -13.057);(0.990, 1.378, -13.076);0,198;(83.463, 235.924, 239.312);(23.155, 19.570, 27.906);0,8064226;(0.241, 0.681, 0.691);(0.562, 0.475, 0.677)
R;(0.945, 1.339, -13.236);(0.980, 1.366, -13.241);0,045;(303.246, 182.321, 188.752);(306.113, 184.949, 187.773);-0,999549;(0.756, 0.455, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.190, -13.057);(0.990, 1.378, -13.076);0,198;(83.463, 235.924, 239.312);(23.155, 19.570, 27.906);0,8064226;(0.241, 0.681, 0.691);(0.562, 0.475, 0.677)
R;(0.945, 1.338, -13.236);(0.980, 1.366, -13.241);0,046;(303.212, 182.313, 188.758);(306.113, 184.949, 187.773);-0,9995409;(0.756, 0.455, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.191, -13.058);(0.990, 1.378, -13.076);0,197;(83.611, 232.620, 236.128);(23.155, 19.570, 27.906);0,8061832;(0.245, 0.680, 0.691);(0.562, 0.475, 0.677)
R;(0.945, 1.338, -13.236);(0.980, 1.366, -13.241);0,046;(303.212, 182.313, 188.758);(306.113, 184.949, 187.773);-0,9995409;(0.756, 0.455, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.191, -13.058);(0.990, 1.378, -13.076);0,197;(83.611, 232.620, 236.128);(23.155, 19.570, 27.906);0,8061832;(0.245, 0.680, 0.691);(0.562, 0.475, 0.677)
R;(0.945, 1.338, -13.236);(0.980, 1.366, -13.241);0,046;(303.212, 182.313, 188.758);(306.113, 184.949, 187.773);-0,9995409;(0.756, 0.455, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.191, -13.058);(0.990, 1.378, -13.076);0,197;(83.611, 232.620, 236.128);(23.155, 19.570, 27.906);0,8061832;(0.245, 0.680, 0.691);(0.562, 0.475, 0.677)
R;(0.944, 1.338, -13.236);(0.980, 1.366, -13.241);0,046;(303.251, 182.335, 188.748);(306.113, 184.949, 187.773);-0,9995518;(0.756, 0.455, 0.471);(0.758, 0.458, 0.465)
L;(0.932, 1.191, -13.058);(0.990, 1.378, -13.076);0,197;(83.672, 232.258, 235.877);(23.155, 19.570, 27.906);0,8064127;(0.245, 0.680, 0.691);(0.562, 0.475, 0.677)
R;(0.944, 1.338, -13.236);(0.980, 1.366, -13.241);0,046;(303.251, 182.335, 188.748);(306.113, 184.949, 187.773);-0,9995518;(0.756, 0.455, 0.471);(0.758, 0.458, 0.465)
L;(0.932, 1.191, -13.058);(0.990, 1.378, -13.076);0,197;(83.672, 232.258, 235.877);(23.155, 19.570, 27.906);0,8064127;(0.245, 0.680, 0.691);(0.562, 0.475, 0.677)
R;(0.944, 1.338, -13.236);(0.980, 1.366, -13.241);0,046;(303.328, 182.338, 188.784);(306.113, 184.949, 187.773);-0,9995715;(0.756, 0.455, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.191, -13.057);(0.990, 1.378, -13.076);0,197;(83.530, 233.292, 236.798);(23.155, 19.570, 27.906);0,806002;(0.244, 0.681, 0.691);(0.562, 0.475, 0.677)
R;(0.944, 1.338, -13.236);(0.980, 1.366, -13.241);0,046;(303.328, 182.338, 188.784);(306.113, 184.949, 187.773);-0,9995715;(0.756, 0.455, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.191, -13.057);(0.990, 1.378, -13.076);0,197;(83.530, 233.292, 236.798);(23.155, 19.570, 27.906);0,806002;(0.244, 0.681, 0.691);(0.562, 0.475, 0.677)
R;(0.944, 1.338, -13.236);(0.980, 1.366, -13.241);0,046;(303.317, 182.277, 188.834);(306.113, 184.949, 187.773);-0,9995651;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.191, -13.057);(0.990, 1.378, -13.076);0,197;(83.537, 232.504, 236.019);(23.155, 19.570, 27.906);0,8058184;(0.244, 0.680, 0.691);(0.562, 0.475, 0.677)
R;(0.944, 1.338, -13.236);(0.980, 1.366, -13.241);0,046;(303.317, 182.277, 188.834);(306.113, 184.949, 187.773);-0,9995651;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.191, -13.057);(0.990, 1.378, -13.076);0,197;(83.537, 232.504, 236.019);(23.155, 19.570, 27.906);0,8058184;(0.244, 0.680, 0.691);(0.562, 0.475, 0.677)
R;(0.944, 1.338, -13.235);(0.980, 1.366, -13.241);0,047;(303.290, 182.194, 188.879);(306.113, 184.949, 187.773);-0,999552;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.191, -13.057);(0.990, 1.378, -13.076);0,197;(83.540, 231.569, 235.132);(23.155, 19.570, 27.906);0,8056018;(0.245, 0.680, 0.691);(0.562, 0.475, 0.677)
R;(0.943, 1.337, -13.235);(0.980, 1.366, -13.241);0,047;(303.186, 182.057, 188.925);(306.113, 184.949, 187.773);-0,9995138;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.192, -13.058);(0.990, 1.378, -13.076);0,196;(83.479, 228.329, 231.973);(23.155, 19.570, 27.906);0,8045225;(0.248, 0.679, 0.690);(0.562, 0.475, 0.677)
R;(0.943, 1.337, -13.235);(0.980, 1.366, -13.241);0,047;(303.186, 182.057, 188.925);(306.113, 184.949, 187.773);-0,9995138;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.192, -13.058);(0.990, 1.378, -13.076);0,196;(83.479, 228.329, 231.973);(23.155, 19.570, 27.906);0,8045225;(0.248, 0.679, 0.690);(0.562, 0.475, 0.677)
R;(0.943, 1.337, -13.235);(0.980, 1.366, -13.241);0,047;(303.215, 182.216, 188.788);(306.113, 184.949, 187.773);-0,9995306;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.191, -13.057);(0.990, 1.378, -13.076);0,197;(83.356, 231.399, 234.979);(23.155, 19.570, 27.906);0,8047154;(0.245, 0.680, 0.691);(0.562, 0.475, 0.677)
R;(0.943, 1.337, -13.235);(0.980, 1.366, -13.241);0,047;(303.215, 182.216, 188.788);(306.113, 184.949, 187.773);-0,9995306;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.931, 1.191, -13.057);(0.990, 1.378, -13.076);0,197;(83.356, 231.399, 234.979);(23.155, 19.570, 27.906);0,8047154;(0.245, 0.680, 0.691);(0.562, 0.475, 0.677)
R;(0.943, 1.337, -13.235);(0.980, 1.366, -13.241);0,048;(303.148, 182.213, 188.751);(306.113, 184.949, 187.773);-0,9995117;(0.756, 0.455, 0.471);(0.758, 0.458, 0.465)
L;(0.930, 1.192, -13.057);(0.990, 1.378, -13.076);0,197;(83.298, 229.220, 232.759);(23.155, 19.570, 27.906);0,8038488;(0.247, 0.680, 0.690);(0.562, 0.475, 0.677)
R;(0.943, 1.337, -13.235);(0.980, 1.366, -13.241);0,048;(303.148, 182.213, 188.751);(306.113, 184.949, 187.773);-0,9995117;(0.756, 0.455, 0.471);(0.758, 0.458, 0.465)
L;(0.930, 1.192, -13.057);(0.990, 1.378, -13.076);0,197;(83.298, 229.220, 232.759);(23.155, 19.570, 27.906);0,8038488;(0.247, 0.680, 0.690);(0.562, 0.475, 0.677)
R;(0.943, 1.337, -13.235);(0.980, 1.366, -13.241);0,048;(303.110, 182.162, 188.773);(306.113, 184.949, 187.773);-0,9994977;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.930, 1.192, -13.057);(0.990, 1.378, -13.076);0,197;(83.245, 228.560, 232.105);(23.155, 19.570, 27.906);0,803435;(0.248, 0.680, 0.690);(0.562, 0.475, 0.677)
R;(0.943, 1.337, -13.235);(0.980, 1.366, -13.241);0,048;(303.110, 182.162, 188.773);(306.113, 184.949, 187.773);-0,9994977;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.930, 1.192, -13.057);(0.990, 1.378, -13.076);0,197;(83.245, 228.560, 232.105);(23.155, 19.570, 27.906);0,803435;(0.248, 0.680, 0.690);(0.562, 0.475, 0.677)
R;(0.942, 1.336, -13.235);(0.980, 1.366, -13.241);0,049;(303.136, 182.032, 188.885);(306.113, 184.949, 187.773);-0,9994951;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.930, 1.192, -13.057);(0.990, 1.378, -13.076);0,196;(83.195, 227.073, 230.595);(23.155, 19.570, 27.906);0,8028182;(0.249, 0.680, 0.690);(0.562, 0.475, 0.677)
R;(0.942, 1.336, -13.235);(0.980, 1.366, -13.241);0,049;(303.136, 182.032, 188.885);(306.113, 184.949, 187.773);-0,9994951;(0.756, 0.454, 0.471);(0.758, 0.458, 0.465)
L;(0.930, 1.192, -13.057);(0.990, 1.378, -13.076);0,196;(83.195, 227.073, 230.595);(23.155, 19.570, 27.906);0,8028182;(0.249, 0.680, 0.690);(0.562, 0.475, 0.677)
R;(0.942, 1.335, -13.236);(0.980, 1.366, -13.241);0,050;(303.322, 181.837, 189.121);(306.113, 184.949, 187.773);-0,9995282;(0.756, 0.453, 0.472);(0.758, 0.458, 0.465)
L;(0.930, 1.192, -13.057);(0.990, 1.378, -13.076);0,196;(83.241, 226.516, 230.044);(23.155, 19.570, 27.906);0,8029097;(0.250, 0.679, 0.690);(0.562, 0.475, 0.677)
R;(0.941, 1.333, -13.237);(0.980, 1.366, -13.241);0,051;(303.449, 181.336, 189.658);(306.113, 184.949, 187.773);-0,9995237;(0.756, 0.452, 0.473);(0.758, 0.458, 0.465)
L;(0.930, 1.192, -13.057);(0.990, 1.378, -13.076);0,196;(83.297, 225.061, 228.606);(23.155, 19.570, 27.906);0,802853;(0.251, 0.679, 0.690);(0.562, 0.475, 0.677)
R;(0.941, 1.333, -13.237);(0.980, 1.366, -13.241);0,051;(303.449, 181.336, 189.658);(306.113, 184.949, 187.773);-0,9995237;(0.756, 0.452, 0.473);(0.758, 0.458, 0.465)
L;(0.930, 1.192, -13.057);(0.990, 1.378, -13.076);0,196;(83.297, 225.061, 228.606);(23.155, 19.570, 27.906);0,802853;(0.251, 0.679, 0.690);(0.562, 0.475, 0.677)
R;(0.942, 1.334, -13.237);(0.980, 1.366, -13.241);0,050;(303.679, 181.836, 189.279);(306.113, 184.949, 187.773);-0,999612;(0.757, 0.453, 0.472);(0.758, 0.458, 0.465)
L;(0.930, 1.192, -13.057);(0.990, 1.378, -13.076);0,197;(83.191, 227.486, 230.948);(23.155, 19.570, 27.906);0,802877;(0.249, 0.680, 0.690);(0.562, 0.475, 0.677)
R;(0.942, 1.334, -13.237);(0.980, 1.366, -13.241);0,050;(303.679, 181.836, 189.279);(306.113, 184.949, 187.773);-0,999612;(0.757, 0.453, 0.472);(0.758, 0.458, 0.465)
L;(0.930, 1.192, -13.057);(0.990, 1.378, -13.076);0,197;(83.191, 227.486, 230.948);(23.155, 19.570, 27.906);0,802877;(0.249, 0.680, 0.690);(0.562, 0.475, 0.677)
R;(0.941, 1.333, -13.238);(0.980, 1.366, -13.241);0,051;(303.897, 181.695, 189.476);(306.113, 184.949, 187.773);-0,9996454;(0.757, 0.452, 0.472);(0.758, 0.458, 0.465)
L;(0.929, 1.192, -13.056);(0.990, 1.378, -13.076);0,197;(83.209, 226.586, 230.105);(23.155, 19.570, 27.906);0,8027681;(0.250, 0.679, 0.690);(0.562, 0.475, 0.677)
R;(0.941, 1.333, -13.238);(0.980, 1.366, -13.241);0,051;(303.897, 181.695, 189.476);(306.113, 184.949, 187.773);-0,9996454;(0.757, 0.452, 0.472);(0.758, 0.458, 0.465)
L;(0.929, 1.192, -13.056);(0.990, 1.378, -13.076);0,197;(83.209, 226.586, 230.105);(23.155, 19.570, 27.906);0,8027681;(0.250, 0.679, 0.690);(0.562, 0.475, 0.677)
R;(0.940, 1.332, -13.238);(0.980, 1.366, -13.241);0,052;(303.940, 181.635, 189.568);(306.113, 184.949, 187.773);-0,9996504;(0.757, 0.452, 0.472);(0.758, 0.458, 0.465)
L;(0.929, 1.192, -13.056);(0.990, 1.378, -13.076);0,197;(83.272, 225.551, 229.145);(23.155, 19.570, 27.906);0,8028627;(0.251, 0.679, 0.690);(0.562, 0.475, 0.677)
R;(0.940, 1.332, -13.238);(0.980, 1.366, -13.241);0,052;(303.940, 181.635, 189.568);(306.113, 184.949, 187.773);-0,9996504;(0.757, 0.452, 0.472);(0.758, 0.458, 0.465)
L;(0.929, 1.192, -13.056);(0.990, 1.378, -13.076);0,197;(83.272, 225.551, 229.145);(23.155, 19.570, 27.906);0,8028627;(0.251, 0.679, 0.690);(0.562, 0.475, 0.677)
R;(0.940, 1.331, -13.239);(0.980, 1.366, -13.241);0,053;(304.046, 181.668, 189.759);(306.113, 184.949, 187.773);-0,9996835;(0.757, 0.452, 0.472);(0.758, 0.458, 0.465)
L;(0.929, 1.193, -13.055);(0.990, 1.378, -13.076);0,196;(83.319, 223.080, 226.815);(23.155, 19.570, 27.906);0,8026179;(0.253, 0.678, 0.690);(0.562, 0.475, 0.677)
R;(0.939, 1.328, -13.241);(0.980, 1.366, -13.241);0,056;(303.840, 181.530, 189.866);(306.113, 184.949, 187.773);-0,9996381;(0.756, 0.452, 0.473);(0.758, 0.458, 0.465)
L;(0.929, 1.194, -13.054);(0.990, 1.378, -13.076);0,195;(83.338, 217.889, 221.819);(23.155, 19.570, 27.906);0,8018572;(0.259, 0.677, 0.689);(0.562, 0.475, 0.677)
R;(0.939, 1.328, -13.241);(0.980, 1.366, -13.241);0,056;(303.840, 181.530, 189.866);(306.113, 184.949, 187.773);-0,9996381;(0.756, 0.452, 0.473);(0.758, 0.458, 0.465)
L;(0.929, 1.194, -13.054);(0.990, 1.378, -13.076);0,195;(83.338, 217.889, 221.819);(23.155, 19.570, 27.906);0,8018572;(0.259, 0.677, 0.689);(0.562, 0.475, 0.677)
R;(0.938, 1.329, -13.241);(0.980, 1.366, -13.241);0,056;(304.206, 181.516, 189.773);(306.113, 184.949, 187.773);-0,9996881;(0.757, 0.452, 0.472);(0.758, 0.458, 0.465)
L;(0.928, 1.194, -13.054);(0.990, 1.378, -13.076);0,196;(83.301, 218.586, 222.379);(23.155, 19.570, 27.906);0,8017307;(0.258, 0.677, 0.689);(0.562, 0.475, 0.677)
R;(0.938, 1.329, -13.241);(0.980, 1.366, -13.241);0,056;(304.206, 181.516, 189.773);(306.113, 184.949, 187.773);-0,9996881;(0.757, 0.452, 0.472);(0.758, 0.458, 0.465)
L;(0.928, 1.194, -13.054);(0.990, 1.378, -13.076);0,196;(83.301, 218.586, 222.379);(23.155, 19.570, 27.906);0,8017307;(0.258, 0.677, 0.689);(0.562, 0.475, 0.677)
