L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
R;(0.951, 1.193, -13.042);(0.982, 1.108, -13.218);0,198;(322.094, 141.852, 173.625);(353.196, 195.361, 163.906);0,8716648;(0.821, 0.361, 0.442);(0.811, 0.448, 0.376)
L;(0.957, 1.383, -13.269);(0.986, 1.378, -13.091);0,180;(58.152, 65.255, 34.360);(66.432, 89.127, 78.412);0,9732722;(0.619, 0.695, 0.366);(0.488, 0.655, 0.576)
R;(0.950, 1.194, -13.040);(0.982, 1.108, -13.218);0,200;(322.042, 141.688, 173.629);(353.196, 195.361, 163.906);0,8709971;(0.821, 0.361, 0.443);(0.811, 0.448, 0.376)
L;(0.957, 1.383, -13.270);(0.986, 1.378, -13.091);0,182;(58.178, 65.334, 34.269);(66.432, 89.127, 78.412);0,9730455;(0.619, 0.695, 0.365);(0.488, 0.655, 0.576)
R;(0.950, 1.194, -13.040);(0.982, 1.108, -13.216);0,199;(322.042, 141.688, 173.629);(353.749, 195.344, 164.059);0,8695956;(0.821, 0.361, 0.443);(0.811, 0.448, 0.376)
L;(0.957, 1.383, -13.270);(0.986, 1.378, -13.092);0,180;(58.178, 65.334, 34.269);(66.417, 87.813, 76.978);0,9739594;(0.619, 0.695, 0.365);(0.494, 0.654, 0.573)
R;(0.949, 1.196, -13.037);(0.982, 1.108, -13.216);0,203;(321.929, 141.609, 173.339);(353.749, 195.344, 164.059);0,8688595;(0.821, 0.361, 0.442);(0.811, 0.448, 0.376)
L;(0.956, 1.382, -13.274);(0.986, 1.378, -13.092);0,184;(58.119, 65.429, 33.904);(66.417, 87.813, 76.978);0,9731673;(0.619, 0.697, 0.361);(0.494, 0.654, 0.573)
R;(0.949, 1.196, -13.037);(0.982, 1.107, -13.213);0,201;(321.929, 141.609, 173.339);(354.848, 195.314, 164.361);0,8660062;(0.821, 0.361, 0.442);(0.812, 0.447, 0.376)
L;(0.956, 1.382, -13.274);(0.986, 1.380, -13.095);0,181;(58.119, 65.429, 33.904);(66.348, 85.212, 74.140);0,9749262;(0.619, 0.697, 0.361);(0.506, 0.650, 0.566)
R;(0.949, 1.196, -13.037);(0.982, 1.107, -13.213);0,201;(321.929, 141.609, 173.339);(354.848, 195.314, 164.361);0,8660062;(0.821, 0.361, 0.442);(0.812, 0.447, 0.376)
L;(0.956, 1.382, -13.274);(0.986, 1.380, -13.095);0,181;(58.119, 65.429, 33.904);(66.348, 85.212, 74.140);0,9749262;(0.619, 0.697, 0.361);(0.506, 0.650, 0.566)
R;(0.949, 1.197, -13.034);(0.982, 1.107, -13.213);0,203;(321.900, 141.407, 173.225);(354.848, 195.314, 164.361);0,8651336;(0.821, 0.361, 0.442);(0.812, 0.447, 0.376)
L;(0.956, 1.382, -13.276);(0.986, 1.380, -13.095);0,183;(58.253, 65.744, 34.057);(66.348, 85.212, 74.140);0,9749126;(0.618, 0.698, 0.362);(0.506, 0.650, 0.566)
R;(0.947, 1.200, -13.028);(0.982, 1.106, -13.211);0,209;(321.764, 140.988, 172.947);(355.481, 195.299, 164.535);0,8614373;(0.822, 0.360, 0.442);(0.812, 0.446, 0.376)
L;(0.956, 1.381, -13.281);(0.986, 1.381, -13.096);0,187;(58.553, 66.827, 34.567);(66.285, 83.722, 72.513);0,9756188;(0.614, 0.701, 0.363);(0.514, 0.649, 0.562)
R;(0.947, 1.200, -13.028);(0.982, 1.105, -13.207);0,205;(321.764, 140.988, 172.947);(357.133, 195.270, 164.987);0,8569019;(0.822, 0.360, 0.442);(0.813, 0.445, 0.376)
L;(0.956, 1.381, -13.281);(0.986, 1.383, -13.100);0,183;(58.553, 66.827, 34.567);(66.040, 79.885, 68.319);0,9779275;(0.614, 0.701, 0.363);(0.532, 0.644, 0.550)
R;(0.946, 1.200, -13.028);(0.982, 1.105, -13.207);0,205;(321.768, 140.957, 172.990);(357.133, 195.270, 164.987);0,8568401;(0.822, 0.360, 0.442);(0.813, 0.445, 0.376)
L;(0.955, 1.381, -13.280);(0.986, 1.383, -13.100);0,183;(58.665, 66.948, 34.610);(66.040, 79.885, 68.319);0,9779178;(0.614, 0.701, 0.362);(0.532, 0.644, 0.550)
R;(0.946, 1.200, -13.028);(0.982, 1.105, -13.207);0,205;(321.768, 140.957, 172.990);(357.185, 195.269, 165.002);0,8566933;(0.822, 0.360, 0.442);(0.813, 0.445, 0.376)
L;(0.955, 1.381, -13.280);(0.986, 1.383, -13.100);0,183;(58.665, 66.948, 34.610);(66.031, 79.765, 68.188);0,9779869;(0.614, 0.701, 0.362);(0.533, 0.643, 0.550)
R;(0.945, 1.202, -13.024);(0.982, 1.105, -13.207);0,210;(321.561, 140.609, 172.866);(357.185, 195.269, 165.002);0,8548933;(0.822, 0.359, 0.442);(0.813, 0.445, 0.376)
L;(0.954, 1.381, -13.285);(0.986, 1.383, -13.100);0,187;(59.051, 67.672, 34.783);(66.031, 79.765, 68.188);0,977579;(0.613, 0.703, 0.361);(0.533, 0.643, 0.550)
R;(0.945, 1.202, -13.024);(0.982, 1.104, -13.204);0,208;(321.561, 140.609, 172.866);(358.329, 195.257, 165.314);0,8516202;(0.822, 0.359, 0.442);(0.814, 0.443, 0.375)
L;(0.954, 1.381, -13.285);(0.986, 1.384, -13.103);0,185;(59.051, 67.672, 34.783);(65.793, 77.166, 65.340);0,9790124;(0.613, 0.703, 0.361);(0.545, 0.640, 0.542)
R;(0.944, 1.204, -13.022);(0.982, 1.104, -13.204);0,211;(321.409, 140.389, 172.694);(358.329, 195.257, 165.314);0,8503342;(0.822, 0.359, 0.442);(0.814, 0.443, 0.375)
L;(0.954, 1.380, -13.287);(0.986, 1.384, -13.103);0,187;(59.117, 67.819, 34.508);(65.793, 77.166, 65.340);0,9783885;(0.614, 0.704, 0.358);(0.545, 0.640, 0.542)
R;(0.944, 1.204, -13.022);(0.982, 1.104, -13.202);0,209;(321.409, 140.389, 172.694);(358.961, 195.253, 165.487);0,848482;(0.822, 0.359, 0.442);(0.814, 0.443, 0.375)
L;(0.954, 1.380, -13.287);(0.986, 1.385, -13.104);0,186;(59.117, 67.819, 34.508);(65.640, 75.755, 63.792);0,9791392;(0.614, 0.704, 0.358);(0.552, 0.638, 0.537)
R;(0.943, 1.205, -13.020);(0.982, 1.104, -13.202);0,212;(321.332, 140.272, 172.378);(358.961, 195.253, 165.487);0,8475904;(0.822, 0.359, 0.441);(0.814, 0.443, 0.375)
L;(0.953, 1.379, -13.289);(0.986, 1.385, -13.104);0,188;(59.082, 67.855, 34.252);(65.640, 75.755, 63.792);0,978639;(0.614, 0.705, 0.356);(0.552, 0.638, 0.537)
R;(0.943, 1.205, -13.020);(0.982, 1.104, -13.200);0,211;(321.332, 140.272, 172.378);(359.603, 195.251, 165.662);0,8456784;(0.822, 0.359, 0.441);(0.815, 0.442, 0.375)
L;(0.953, 1.379, -13.289);(0.986, 1.386, -13.106);0,186;(59.082, 67.855, 34.252);(65.468, 74.339, 62.237);0,9793756;(0.614, 0.705, 0.356);(0.560, 0.635, 0.532)
R;(0.941, 1.208, -13.016);(0.982, 1.104, -13.200);0,216;(321.169, 140.020, 171.814);(359.603, 195.251, 165.662);0,8438473;(0.823, 0.359, 0.440);(0.815, 0.442, 0.375)
L;(0.953, 1.377, -13.292);(0.986, 1.386, -13.106);0,190;(58.864, 67.654, 33.705);(65.468, 74.339, 62.237);0,9786125;(0.614, 0.706, 0.352);(0.560, 0.635, 0.532)
R;(0.941, 1.208, -13.016);(0.982, 1.103, -13.197);0,213;(321.169, 140.020, 171.814);(0.720, 195.252, 165.966);0,8404539;(0.823, 0.359, 0.440);(0.003, 0.762, 0.648)
L;(0.953, 1.377, -13.292);(0.986, 1.387, -13.108);0,187;(58.864, 67.654, 33.705);(65.133, 71.932, 59.588);0,9798442;(0.614, 0.706, 0.352);(0.572, 0.632, 0.523)
R;(0.940, 1.209, -13.014);(0.982, 1.103, -13.197);0,216;(320.992, 139.912, 171.614);(0.720, 195.252, 165.966);0,8394386;(0.823, 0.359, 0.440);(0.003, 0.762, 0.648)
L;(0.952, 1.376, -13.293);(0.986, 1.387, -13.108);0,189;(58.740, 67.244, 33.114);(65.133, 71.932, 59.588);0,9793686;(0.617, 0.706, 0.348);(0.572, 0.632, 0.523)
R;(0.940, 1.209, -13.014);(0.982, 1.103, -13.196);0,215;(320.992, 139.912, 171.614);(1.214, 195.254, 166.101);0,8379026;(0.823, 0.359, 0.440);(0.005, 0.762, 0.648)
L;(0.952, 1.376, -13.293);(0.986, 1.387, -13.109);0,188;(58.740, 67.244, 33.114);(64.969, 70.888, 58.436);0,9798952;(0.617, 0.706, 0.348);(0.577, 0.630, 0.519)
R;(0.938, 1.212, -13.011);(0.982, 1.103, -13.196);0,219;(320.707, 139.787, 171.313);(1.214, 195.254, 166.101);0,8364388;(0.823, 0.359, 0.440);(0.005, 0.762, 0.648)
L;(0.951, 1.373, -13.297);(0.986, 1.387, -13.109);0,191;(58.647, 67.123, 32.509);(64.969, 70.888, 58.436);0,9790001;(0.618, 0.707, 0.343);(0.577, 0.630, 0.519)
R;(0.938, 1.212, -13.011);(0.982, 1.102, -13.193);0,217;(320.707, 139.787, 171.313);(2.269, 195.263, 166.389);0,8330892;(0.823, 0.359, 0.440);(0.009, 0.761, 0.649)
L;(0.951, 1.373, -13.297);(0.986, 1.389, -13.112);0,189;(58.647, 67.123, 32.509);(64.591, 68.708, 56.026);0,9800838;(0.618, 0.707, 0.343);(0.589, 0.626, 0.511)
R;(0.938, 1.212, -13.011);(0.982, 1.102, -13.193);0,217;(320.707, 139.787, 171.313);(2.269, 195.263, 166.389);0,8330892;(0.823, 0.359, 0.440);(0.009, 0.761, 0.649)
L;(0.951, 1.373, -13.297);(0.986, 1.389, -13.112);0,189;(58.647, 67.123, 32.509);(64.591, 68.708, 56.026);0,9800838;(0.618, 0.707, 0.343);(0.589, 0.626, 0.511)
R;(0.937, 1.213, -13.009);(0.982, 1.102, -13.193);0,219;(320.570, 139.768, 171.092);(2.269, 195.263, 166.389);0,832446;(0.823, 0.359, 0.439);(0.009, 0.761, 0.649)
L;(0.950, 1.371, -13.299);(0.986, 1.389, -13.112);0,191;(58.878, 67.199, 32.251);(64.591, 68.708, 56.026);0,9796405;(0.620, 0.707, 0.340);(0.589, 0.626, 0.511)
R;(0.936, 1.217, -13.004);(0.982, 1.102, -13.191);0,224;(320.233, 139.718, 170.315);(2.822, 195.270, 166.540);0,8287863;(0.824, 0.359, 0.438);(0.011, 0.761, 0.649)
L;(0.948, 1.366, -13.303);(0.986, 1.389, -13.113);0,195;(59.323, 67.063, 31.205);(64.378, 67.594, 54.793);0,9787632;(0.626, 0.707, 0.329);(0.595, 0.624, 0.506)
R;(0.936, 1.217, -13.004);(0.982, 1.101, -13.187);0,221;(320.233, 139.718, 170.315);(4.422, 195.297, 166.978);0,8234716;(0.824, 0.359, 0.438);(0.017, 0.760, 0.650)
L;(0.948, 1.366, -13.303);(0.986, 1.391, -13.117);0,192;(59.323, 67.063, 31.205);(63.704, 64.480, 51.329);0,9801896;(0.626, 0.707, 0.329);(0.612, 0.619, 0.493)
R;(0.935, 1.219, -13.004);(0.982, 1.101, -13.187);0,223;(320.229, 139.780, 169.981);(4.422, 195.297, 166.978);0,8233452;(0.824, 0.360, 0.437);(0.017, 0.760, 0.650)
L;(0.947, 1.364, -13.305);(0.986, 1.391, -13.117);0,194;(59.748, 67.433, 31.292);(63.704, 64.480, 51.329);0,9798912;(0.626, 0.707, 0.328);(0.612, 0.619, 0.493)
R;(0.935, 1.219, -13.004);(0.982, 1.101, -13.185);0,222;(320.229, 139.780, 169.981);(4.962, 195.309, 167.126);0,821517;(0.824, 0.360, 0.437);(0.019, 0.760, 0.650)
L;(0.947, 1.364, -13.305);(0.986, 1.391, -13.118);0,192;(59.748, 67.433, 31.292);(63.459, 63.468, 50.199);0,9803145;(0.626, 0.707, 0.328);(0.617, 0.617, 0.488)
R;(0.935, 1.221, -13.002);(0.982, 1.101, -13.185);0,224;(320.138, 139.778, 169.756);(4.962, 195.309, 167.126);0,8210151;(0.824, 0.360, 0.437);(0.019, 0.760, 0.650)
L;(0.947, 1.362, -13.306);(0.986, 1.391, -13.118);0,194;(60.016, 67.257, 30.812);(63.459, 63.468, 50.199);0,979836;(0.630, 0.706, 0.323);(0.617, 0.617, 0.488)
R;(0.935, 1.221, -13.002);(0.982, 1.101, -13.183);0,222;(320.138, 139.778, 169.756);(5.650, 195.327, 167.315);0,818653;(0.824, 0.360, 0.437);(0.022, 0.759, 0.650)
L;(0.947, 1.362, -13.306);(0.986, 1.392, -13.120);0,193;(60.016, 67.257, 30.812);(63.133, 62.207, 48.787);0,9803451;(0.630, 0.706, 0.323);(0.624, 0.615, 0.482)
R;(0.935, 1.223, -13.001);(0.982, 1.101, -13.183);0,224;(319.886, 139.921, 169.312);(5.650, 195.327, 167.315);0,8179733;(0.824, 0.361, 0.436);(0.022, 0.759, 0.650)
L;(0.946, 1.359, -13.308);(0.986, 1.392, -13.120);0,195;(60.327, 66.961, 30.118);(63.133, 62.207, 48.787);0,9796893;(0.635, 0.705, 0.317);(0.624, 0.615, 0.482)
R;(0.935, 1.223, -13.001);(0.982, 1.101, -13.182);0,223;(319.886, 139.921, 169.312);(6.184, 195.342, 167.463);0,8161094;(0.824, 0.361, 0.436);(0.024, 0.759, 0.651)
L;(0.946, 1.359, -13.308);(0.986, 1.392, -13.121);0,194;(60.327, 66.961, 30.118);(62.870, 61.248, 47.711);0,9800637;(0.635, 0.705, 0.317);(0.629, 0.613, 0.478)
R;(0.934, 1.225, -13.000);(0.982, 1.101, -13.182);0,225;(319.564, 140.009, 168.892);(6.184, 195.342, 167.463);0,8150133;(0.824, 0.361, 0.436);(0.024, 0.759, 0.651)
L;(0.945, 1.356, -13.309);(0.986, 1.392, -13.121);0,196;(60.526, 66.676, 29.496);(62.870, 61.248, 47.711);0,97948;(0.639, 0.704, 0.311);(0.629, 0.613, 0.478)
R;(0.934, 1.225, -13.000);(0.982, 1.101, -13.180);0,224;(319.564, 140.009, 168.892);(6.683, 195.357, 167.600);0,8132501;(0.824, 0.361, 0.436);(0.026, 0.759, 0.651)
L;(0.945, 1.356, -13.309);(0.986, 1.393, -13.123);0,195;(60.526, 66.676, 29.496);(62.618, 60.372, 46.726);0,9798142;(0.639, 0.704, 0.311);(0.634, 0.611, 0.473)
R;(0.933, 1.228, -12.998);(0.982, 1.101, -13.180);0,228;(318.938, 140.154, 168.098);(6.683, 195.357, 167.600);0,8109612;(0.825, 0.362, 0.435);(0.026, 0.759, 0.651)
L;(0.943, 1.351, -13.311);(0.986, 1.393, -13.123);0,198;(60.924, 65.986, 28.204);(62.618, 60.372, 46.726);0,9787298;(0.647, 0.701, 0.300);(0.634, 0.611, 0.473)
R;(0.933, 1.228, -12.998);(0.982, 1.101, -13.177);0,225;(318.938, 140.154, 168.098);(7.757, 195.395, 167.898);0,8070676;(0.825, 0.362, 0.435);(0.030, 0.758, 0.651)
L;(0.943, 1.351, -13.311);(0.986, 1.393, -13.125);0,195;(60.924, 65.986, 28.204);(62.052, 58.541, 44.659);0,9794084;(0.647, 0.701, 0.300);(0.644, 0.608, 0.464)
R;(0.933, 1.228, -12.998);(0.982, 1.101, -13.177);0,225;(318.938, 140.154, 168.098);(7.757, 195.395, 167.898);0,8070676;(0.825, 0.362, 0.435);(0.030, 0.758, 0.651)
L;(0.943, 1.351, -13.311);(0.986, 1.393, -13.125);0,195;(60.924, 65.986, 28.204);(62.052, 58.541, 44.659);0,9794084;(0.647, 0.701, 0.300);(0.644, 0.608, 0.464)
R;(0.932, 1.230, -12.998);(0.982, 1.101, -13.177);0,227;(318.423, 140.392, 167.571);(7.757, 195.395, 167.898);0,8056724;(0.824, 0.363, 0.434);(0.030, 0.758, 0.651)
L;(0.943, 1.348, -13.312);(0.986, 1.393, -13.125);0,197;(60.988, 65.448, 27.473);(62.052, 58.541, 44.659);0,9790269;(0.652, 0.699, 0.294);(0.644, 0.608, 0.464)
R;(0.931, 1.235, -12.995);(0.982, 1.100, -13.176);0,232;(316.967, 141.005, 166.176);(8.250, 195.414, 168.035);0,7994719;(0.824, 0.367, 0.432);(0.032, 0.758, 0.652)
L;(0.941, 1.340, -13.316);(0.986, 1.394, -13.127);0,202;(61.572, 64.383, 25.628);(61.782, 57.728, 43.737);0,9778304;(0.664, 0.695, 0.276);(0.649, 0.606, 0.459)
R;(0.931, 1.235, -12.995);(0.982, 1.100, -13.172);0,228;(316.967, 141.005, 166.176);(9.681, 195.476, 168.436);0,7939563;(0.824, 0.367, 0.432);(0.037, 0.757, 0.652)
L;(0.941, 1.340, -13.316);(0.986, 1.395, -13.130);0,199;(61.572, 64.383, 25.628);(60.964, 55.456, 41.149);0,9786065;(0.664, 0.695, 0.276);(0.662, 0.602, 0.447)
R;(0.930, 1.236, -12.994);(0.982, 1.100, -13.172);0,230;(316.444, 141.307, 165.571);(9.681, 195.476, 168.436);0,7924018;(0.824, 0.368, 0.431);(0.037, 0.757, 0.652)
L;(0.941, 1.337, -13.316);(0.986, 1.395, -13.130);0,200;(61.567, 63.588, 24.536);(60.964, 55.456, 41.149);0,9780232;(0.670, 0.692, 0.267);(0.662, 0.602, 0.447)
R;(0.930, 1.236, -12.994);(0.982, 1.100, -13.171);0,229;(316.444, 141.307, 165.571);(10.110, 195.497, 168.556);0,7907126;(0.824, 0.368, 0.431);(0.039, 0.757, 0.652)
L;(0.941, 1.337, -13.316);(0.986, 1.395, -13.131);0,199;(61.567, 63.588, 24.536);(60.710, 54.803, 40.401);0,9782377;(0.670, 0.692, 0.267);(0.666, 0.601, 0.443)
R;(0.930, 1.238, -12.992);(0.982, 1.100, -13.171);0,231;(316.020, 141.781, 164.913);(10.110, 195.497, 168.556);0,7899923;(0.824, 0.370, 0.430);(0.039, 0.757, 0.652)
L;(0.939, 1.334, -13.318);(0.986, 1.395, -13.131);0,202;(61.992, 63.549, 23.941);(60.710, 54.803, 40.401);0,9771796;(0.674, 0.691, 0.260);(0.666, 0.601, 0.443)
R;(0.930, 1.238, -12.992);(0.982, 1.100, -13.169);0,230;(316.020, 141.781, 164.913);(10.683, 195.526, 168.718);0,787701;(0.824, 0.370, 0.430);(0.041, 0.756, 0.653)
L;(0.939, 1.334, -13.318);(0.986, 1.396, -13.133);0,201;(61.992, 63.549, 23.941);(60.364, 53.947, 39.418);0,9774427;(0.674, 0.691, 0.260);(0.670, 0.599, 0.438)
R;(0.929, 1.240, -12.992);(0.982, 1.100, -13.169);0,231;(315.799, 142.039, 164.287);(10.683, 195.526, 168.718);0,7869371;(0.824, 0.371, 0.429);(0.041, 0.756, 0.653)
L;(0.937, 1.332, -13.319);(0.986, 1.396, -13.133);0,203;(62.069, 62.963, 22.941);(60.364, 53.947, 39.418);0,9766366;(0.680, 0.689, 0.251);(0.670, 0.599, 0.438)
R;(0.929, 1.240, -12.992);(0.982, 1.100, -13.168);0,231;(315.799, 142.039, 164.287);(11.106, 195.549, 168.838);0,7852258;(0.824, 0.371, 0.429);(0.043, 0.756, 0.653)
L;(0.937, 1.332, -13.319);(0.986, 1.396, -13.134);0,202;(62.069, 62.963, 22.941);(60.103, 53.328, 38.705);0,9768256;(0.680, 0.689, 0.251);(0.674, 0.598, 0.434)
R;(0.929, 1.244, -12.991);(0.982, 1.100, -13.168);0,234;(315.407, 142.424, 163.351);(11.106, 195.549, 168.838);0,7837765;(0.824, 0.372, 0.427);(0.043, 0.756, 0.653)
L;(0.936, 1.326, -13.319);(0.986, 1.396, -13.134);0,204;(61.850, 61.379, 20.775);(60.103, 53.328, 38.705);0,9756663;(0.690, 0.685, 0.232);(0.674, 0.598, 0.434)
R;(0.929, 1.244, -12.991);(0.982, 1.100, -13.165);0,232;(315.407, 142.424, 163.351);(12.206, 195.612, 169.151);0,7792625;(0.824, 0.372, 0.427);(0.047, 0.756, 0.653)
L;(0.936, 1.326, -13.319);(0.986, 1.397, -13.136);0,202;(61.850, 61.379, 20.775);(59.409, 51.774, 36.906);0,976171;(0.690, 0.685, 0.232);(0.683, 0.595, 0.424)
R;(0.928, 1.246, -12.990);(0.982, 1.100, -13.165);0,233;(315.260, 142.696, 162.860);(12.206, 195.612, 169.151);0,7789364;(0.824, 0.373, 0.426);(0.047, 0.756, 0.653)
L;(0.935, 1.324, -13.319);(0.986, 1.397, -13.136);0,203;(61.889, 60.836, 20.002);(59.409, 51.774, 36.906);0,9756971;(0.695, 0.683, 0.225);(0.683, 0.595, 0.424)
R;(0.928, 1.246, -12.990);(0.982, 1.100, -13.163);0,232;(315.260, 142.696, 162.860);(12.718, 195.644, 169.297);0,7768058;(0.824, 0.373, 0.426);(0.049, 0.755, 0.654)
L;(0.935, 1.324, -13.319);(0.986, 1.397, -13.138);0,202;(61.889, 60.836, 20.002);(59.078, 51.076, 36.093);0,9759096;(0.695, 0.683, 0.225);(0.687, 0.594, 0.420)
R;(0.928, 1.249, -12.989);(0.982, 1.100, -13.163);0,235;(314.977, 143.271, 161.947);(12.718, 195.644, 169.297);0,7763481;(0.824, 0.375, 0.424);(0.049, 0.755, 0.654)
L;(0.933, 1.321, -13.322);(0.986, 1.397, -13.138);0,207;(61.971, 60.443, 19.147);(59.078, 51.076, 36.093);0,9749936;(0.699, 0.682, 0.216);(0.687, 0.594, 0.420)
R;(0.928, 1.249, -12.989);(0.982, 1.100, -13.161);0,233;(314.977, 143.271, 161.947);(13.644, 195.705, 169.565);0,7724361;(0.824, 0.375, 0.424);(0.053, 0.755, 0.654)
L;(0.933, 1.321, -13.322);(0.986, 1.397, -13.140);0,205;(61.971, 60.443, 19.147);(58.465, 49.851, 34.661);0,9753447;(0.699, 0.682, 0.216);(0.694, 0.591, 0.411)
R;(0.928, 1.251, -12.988);(0.982, 1.100, -13.161);0,235;(314.965, 143.539, 161.595);(13.644, 195.705, 169.565);0,7727952;(0.825, 0.376, 0.423);(0.053, 0.755, 0.654)
L;(0.932, 1.319, -13.322);(0.986, 1.397, -13.140);0,206;(61.932, 60.119, 18.614);(58.465, 49.851, 34.661);0,9749487;(0.701, 0.681, 0.211);(0.694, 0.591, 0.411)
R;(0.928, 1.251, -12.988);(0.982, 1.101, -13.159);0,234;(314.965, 143.539, 161.595);(14.162, 195.741, 169.715);0,7705863;(0.825, 0.376, 0.423);(0.055, 0.754, 0.654)
L;(0.932, 1.319, -13.322);(0.986, 1.398, -13.141);0,205;(61.932, 60.119, 18.614);(58.116, 49.189, 33.883);0,975124;(0.701, 0.681, 0.211);(0.697, 0.590, 0.407)
R;(0.928, 1.251, -12.988);(0.982, 1.101, -13.159);0,234;(314.965, 143.539, 161.595);(14.162, 195.741, 169.715);0,7705863;(0.825, 0.376, 0.423);(0.055, 0.754, 0.654)
L;(0.932, 1.319, -13.322);(0.986, 1.398, -13.141);0,205;(61.932, 60.119, 18.614);(58.116, 49.189, 33.883);0,975124;(0.701, 0.681, 0.211);(0.697, 0.590, 0.407)
R;(0.927, 1.253, -12.988);(0.982, 1.101, -13.159);0,236;(315.047, 143.702, 161.237);(14.162, 195.741, 169.715);0,7709494;(0.825, 0.376, 0.422);(0.055, 0.754, 0.654)
L;(0.932, 1.318, -13.323);(0.986, 1.398, -13.141);0,205;(62.185, 60.227, 18.528);(58.116, 49.189, 33.883);0,9746741;(0.702, 0.680, 0.209);(0.697, 0.590, 0.407)
R;(0.926, 1.258, -12.986);(0.982, 1.101, -13.158);0,239;(314.906, 144.386, 159.969);(14.692, 195.779, 169.869);0,7684962;(0.825, 0.378, 0.419);(0.057, 0.754, 0.654)
L;(0.930, 1.316, -13.325);(0.986, 1.398, -13.143);0,208;(62.430, 60.020, 17.744);(57.754, 48.528, 33.103);0,9736322;(0.706, 0.679, 0.201);(0.701, 0.589, 0.402)
R;(0.926, 1.258, -12.986);(0.982, 1.101, -13.154);0,236;(314.906, 144.386, 159.969);(16.054, 195.885, 170.270);0,7625707;(0.825, 0.378, 0.419);(0.062, 0.753, 0.655)
L;(0.930, 1.316, -13.325);(0.986, 1.398, -13.146);0,205;(62.430, 60.020, 17.744);(56.801, 46.897, 31.165);0,9739347;(0.706, 0.679, 0.201);(0.710, 0.586, 0.390)
R;(0.926, 1.258, -12.986);(0.982, 1.101, -13.154);0,236;(314.808, 144.365, 159.959);(16.054, 195.885, 170.270);0,7620602;(0.825, 0.378, 0.419);(0.062, 0.753, 0.655)
L;(0.930, 1.315, -13.324);(0.986, 1.398, -13.146);0,204;(62.244, 59.757, 17.530);(56.801, 46.897, 31.165);0,9741139;(0.707, 0.679, 0.199);(0.710, 0.586, 0.390)
R;(0.926, 1.258, -12.986);(0.982, 1.101, -13.154);0,237;(314.808, 144.365, 159.959);(16.004, 195.881, 170.255);0,7622808;(0.825, 0.378, 0.419);(0.062, 0.753, 0.655)
L;(0.930, 1.315, -13.324);(0.986, 1.398, -13.146);0,204;(62.244, 59.757, 17.530);(56.836, 46.955, 31.234);0,9741047;(0.707, 0.679, 0.199);(0.710, 0.586, 0.390)
R;(0.925, 1.261, -12.985);(0.982, 1.101, -13.154);0,239;(314.464, 144.862, 159.116);(16.004, 195.881, 170.255);0,7611523;(0.825, 0.380, 0.418);(0.062, 0.753, 0.655)
L;(0.929, 1.314, -13.325);(0.986, 1.398, -13.146);0,206;(62.248, 59.661, 17.113);(56.836, 46.955, 31.234);0,9734988;(0.708, 0.679, 0.195);(0.710, 0.586, 0.390)
R;(0.925, 1.261, -12.985);(0.982, 1.101, -13.152);0,238;(314.464, 144.862, 159.116);(16.744, 195.943, 170.475);0,7578681;(0.825, 0.380, 0.418);(0.064, 0.753, 0.655)
L;(0.929, 1.314, -13.325);(0.986, 1.399, -13.148);0,204;(62.248, 59.661, 17.113);(56.307, 46.109, 30.220);0,9736243;(0.708, 0.679, 0.195);(0.715, 0.585, 0.383)
R;(0.925, 1.262, -12.985);(0.982, 1.101, -13.152);0,239;(314.172, 145.163, 158.666);(16.744, 195.943, 170.475);0,75687;(0.825, 0.381, 0.417);(0.064, 0.753, 0.655)
L;(0.929, 1.314, -13.327);(0.986, 1.399, -13.148);0,206;(62.370, 59.948, 17.312);(56.307, 46.109, 30.220);0,9733957;(0.707, 0.679, 0.196);(0.715, 0.585, 0.383)
R;(0.925, 1.262, -12.985);(0.982, 1.101, -13.151);0,239;(314.172, 145.163, 158.666);(17.080, 195.973, 170.575);0,7553638;(0.825, 0.381, 0.417);(0.066, 0.753, 0.655)
L;(0.929, 1.314, -13.327);(0.986, 1.399, -13.149);0,205;(62.370, 59.948, 17.312);(56.064, 45.734, 29.769);0,9734346;(0.707, 0.679, 0.196);(0.717, 0.585, 0.381)
R;(0.924, 1.263, -12.984);(0.982, 1.101, -13.151);0,240;(313.829, 145.484, 158.152);(17.080, 195.973, 170.575);0,7540628;(0.825, 0.382, 0.416);(0.066, 0.753, 0.655)
L;(0.929, 1.314, -13.327);(0.986, 1.399, -13.149);0,206;(62.333, 60.000, 17.292);(56.064, 45.734, 29.769);0,973318;(0.706, 0.680, 0.196);(0.717, 0.585, 0.381)
R;(0.924, 1.263, -12.984);(0.982, 1.101, -13.150);0,239;(313.829, 145.484, 158.152);(17.356, 195.997, 170.658);0,7528118;(0.825, 0.382, 0.416);(0.067, 0.752, 0.655)
L;(0.929, 1.314, -13.327);(0.986, 1.399, -13.150);0,205;(62.333, 60.000, 17.292);(55.863, 45.430, 29.402);0,9733438;(0.706, 0.680, 0.196);(0.718, 0.584, 0.378)
R;(0.923, 1.266, -12.983);(0.982, 1.101, -13.150);0,242;(313.170, 146.186, 157.088);(17.356, 195.997, 170.658);0,7503631;(0.825, 0.385, 0.414);(0.067, 0.752, 0.655)
