L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
R;(0.967, 1.199, -13.326);(0.986, 1.204, -13.350);0,031;(335.969, 189.924, 201.985);(293.774, 263.630, 132.489);-0,8556695;(0.771, 0.436, 0.464);(0.706, 0.633, 0.318)
R;(0.967, 1.199, -13.326);(0.986, 1.194, -13.347);0,028;(335.969, 189.924, 201.985);(294.336, 256.459, 140.339);-0,8693653;(0.771, 0.436, 0.464);(0.710, 0.618, 0.338)
R;(0.966, 1.190, -13.320);(0.986, 1.194, -13.347);0,034;(338.385, 188.707, 203.319);(294.336, 256.459, 140.339);-0,8572447;(0.773, 0.431, 0.465);(0.710, 0.618, 0.338)
R;(0.964, 1.172, -13.308);(0.986, 1.183, -13.343);0,043;(343.984, 186.087, 206.477);(295.437, 248.868, 148.705);-0,844061;(0.778, 0.421, 0.467);(0.714, 0.601, 0.359)
R;(0.964, 1.172, -13.308);(0.986, 1.160, -13.332);0,034;(343.984, 186.087, 206.477);(298.966, 235.819, 163.352);-0,8757743;(0.778, 0.421, 0.467);(0.722, 0.569, 0.394)
R;(0.964, 1.171, -13.305);(0.986, 1.160, -13.332);0,036;(343.560, 185.901, 206.796);(298.966, 235.819, 163.352);-0,8769812;(0.777, 0.421, 0.468);(0.722, 0.569, 0.394)
R;(0.964, 1.171, -13.305);(0.986, 1.159, -13.331);0,036;(343.560, 185.901, 206.796);(299.291, 234.973, 164.321);-0,8792227;(0.777, 0.421, 0.468);(0.722, 0.567, 0.396)
R;(0.962, 1.163, -13.298);(0.986, 1.159, -13.331);0,040;(345.584, 185.115, 208.310);(299.291, 234.973, 164.321);-0,8693815;(0.778, 0.417, 0.469);(0.722, 0.567, 0.396)
R;(0.962, 1.163, -13.298);(0.986, 1.148, -13.324);0,038;(345.584, 185.115, 208.310);(301.546, 229.976, 170.114);-0,8839025;(0.778, 0.417, 0.469);(0.725, 0.553, 0.409)
R;(0.961, 1.155, -13.291);(0.986, 1.148, -13.324);0,042;(346.860, 184.221, 209.454);(301.546, 229.976, 170.114);-0,8771628;(0.779, 0.414, 0.471);(0.725, 0.553, 0.409)
R;(0.961, 1.155, -13.291);(0.986, 1.138, -13.317);0,039;(346.860, 184.221, 209.454);(304.115, 225.588, 175.333);-0,8915831;(0.779, 0.414, 0.471);(0.729, 0.541, 0.420)
R;(0.959, 1.147, -13.282);(0.986, 1.138, -13.317);0,045;(347.263, 183.240, 210.074);(304.115, 225.588, 175.333);-0,8883993;(0.780, 0.411, 0.472);(0.729, 0.541, 0.420)
R;(0.957, 1.134, -13.266);(0.986, 1.128, -13.308);0,051;(350.940, 181.169, 211.686);(307.041, 221.689, 180.124);-0,88585;(0.783, 0.404, 0.472);(0.732, 0.529, 0.430)
R;(0.957, 1.134, -13.266);(0.986, 1.112, -13.291);0,044;(350.940, 181.169, 211.686);(312.647, 216.254, 187.191);-0,9104717;(0.783, 0.404, 0.472);(0.738, 0.510, 0.442)
R;(0.958, 1.136, -13.267);(0.986, 1.112, -13.291);0,044;(351.534, 181.535, 211.513);(312.647, 216.254, 187.191);-0,909246;(0.784, 0.405, 0.471);(0.738, 0.510, 0.442)
R;(0.958, 1.136, -13.267);(0.986, 1.113, -13.292);0,044;(351.534, 181.535, 211.513);(312.267, 216.560, 186.776);-0,9077211;(0.784, 0.405, 0.471);(0.737, 0.511, 0.441)
R;(0.956, 1.132, -13.261);(0.986, 1.113, -13.292);0,048;(353.725, 180.722, 212.114);(312.267, 216.560, 186.776);-0,8988726;(0.786, 0.401, 0.471);(0.737, 0.511, 0.441)
R;(0.956, 1.132, -13.261);(0.986, 1.108, -13.286);0,046;(353.725, 180.722, 212.114);(314.105, 215.145, 188.716);-0,906404;(0.786, 0.401, 0.471);(0.739, 0.506, 0.444)
R;(0.955, 1.129, -13.255);(0.986, 1.108, -13.286);0,049;(355.026, 180.008, 212.645);(314.105, 215.145, 188.716);-0,9006817;(0.787, 0.399, 0.471);(0.739, 0.506, 0.444)
R;(0.952, 1.119, -13.240);(0.986, 1.104, -13.280);0,055;(358.047, 178.438, 213.881);(315.886, 213.920, 190.449);-0,8943963;(0.789, 0.393, 0.471);(0.741, 0.502, 0.447)
R;(0.952, 1.119, -13.240);(0.986, 1.092, -13.263);0,049;(358.047, 178.438, 213.881);(321.217, 210.928, 194.963);-0,9145268;(0.789, 0.393, 0.471);(0.745, 0.489, 0.452)
R;(0.952, 1.119, -13.240);(0.986, 1.092, -13.263);0,049;(358.047, 178.438, 213.881);(321.217, 210.928, 194.963);-0,9145268;(0.789, 0.393, 0.471);(0.745, 0.489, 0.452)
R;(0.952, 1.121, -13.242);(0.986, 1.092, -13.263);0,049;(356.369, 179.185, 213.392);(321.217, 210.928, 194.963);-0,9209825;(0.788, 0.396, 0.472);(0.745, 0.489, 0.452)
R;(0.952, 1.119, -13.238);(0.986, 1.094, -13.266);0,051;(356.837, 179.395, 213.533);(320.357, 211.352, 194.292);-0,9170074;(0.788, 0.396, 0.471);(0.745, 0.491, 0.452)
R;(0.952, 1.119, -13.238);(0.986, 1.091, -13.261);0,050;(356.837, 179.395, 213.533);(321.706, 210.695, 195.336);-0,9215754;(0.788, 0.396, 0.471);(0.746, 0.488, 0.453)
R;(0.953, 1.120, -13.238);(0.986, 1.091, -13.261);0,050;(356.734, 179.173, 213.335);(321.706, 210.695, 195.336);-0,9215626;(0.788, 0.396, 0.471);(0.746, 0.488, 0.453)
R;(0.953, 1.120, -13.238);(0.986, 1.092, -13.262);0,050;(356.734, 179.173, 213.335);(321.497, 210.794, 195.177);-0,920873;(0.788, 0.396, 0.471);(0.746, 0.489, 0.453)
R;(0.953, 1.121, -13.238);(0.986, 1.092, -13.262);0,050;(356.557, 179.246, 213.066);(321.497, 210.794, 195.177);-0,9216193;(0.788, 0.396, 0.471);(0.746, 0.489, 0.453)
R;(0.954, 1.122, -13.237);(0.986, 1.092, -13.262);0,050;(356.357, 178.985, 212.295);(321.473, 210.805, 195.159);-0,9219282;(0.789, 0.396, 0.470);(0.746, 0.489, 0.453)
R;(0.954, 1.122, -13.237);(0.986, 1.091, -13.262);0,050;(356.357, 178.985, 212.295);(321.641, 210.726, 195.287);-0,922479;(0.789, 0.396, 0.470);(0.746, 0.489, 0.453)
R;(0.953, 1.123, -13.238);(0.986, 1.091, -13.262);0,051;(355.822, 178.830, 211.740);(321.641, 210.726, 195.287);-0,923859;(0.789, 0.396, 0.469);(0.746, 0.489, 0.453)
R;(0.953, 1.123, -13.238);(0.986, 1.092, -13.263);0,051;(355.822, 178.830, 211.740);(321.185, 210.943, 194.938);-0,9223853;(0.789, 0.396, 0.469);(0.745, 0.490, 0.452)
R;(0.952, 1.126, -13.237);(0.986, 1.092, -13.263);0,054;(355.519, 178.359, 210.853);(321.185, 210.943, 194.938);-0,9225778;(0.790, 0.396, 0.468);(0.745, 0.490, 0.452)
R;(0.952, 1.126, -13.237);(0.986, 1.093, -13.264);0,054;(355.519, 178.359, 210.853);(320.858, 211.102, 194.686);-0,9215247;(0.790, 0.396, 0.468);(0.745, 0.490, 0.452)
R;(0.952, 1.128, -13.239);(0.986, 1.093, -13.264);0,054;(355.384, 178.334, 210.422);(320.858, 211.102, 194.686);-0,9219396;(0.790, 0.396, 0.468);(0.745, 0.490, 0.452)
R;(0.953, 1.130, -13.242);(0.986, 1.094, -13.266);0,055;(354.648, 178.097, 210.212);(320.156, 211.453, 194.133);-0,9212954;(0.790, 0.397, 0.468);(0.745, 0.492, 0.451)
R;(0.953, 1.130, -13.242);(0.986, 1.097, -13.270);0,055;(354.648, 178.097, 210.212);(318.950, 212.090, 193.152);-0,9173044;(0.790, 0.397, 0.468);(0.744, 0.494, 0.450)
R;(0.954, 1.131, -13.244);(0.986, 1.097, -13.270);0,054;(354.396, 178.382, 210.473);(318.950, 212.090, 193.152);-0,9185196;(0.789, 0.397, 0.469);(0.744, 0.494, 0.450)
R;(0.954, 1.131, -13.244);(0.986, 1.098, -13.272);0,054;(354.396, 178.382, 210.473);(318.455, 212.364, 192.736);-0,9168376;(0.789, 0.397, 0.469);(0.743, 0.496, 0.450)
R;(0.955, 1.133, -13.246);(0.986, 1.098, -13.272);0,053;(353.792, 178.928, 210.132);(318.455, 212.364, 192.736);-0,9196659;(0.788, 0.399, 0.468);(0.743, 0.496, 0.450)
R;(0.956, 1.138, -13.252);(0.986, 1.100, -13.276);0,054;(353.156, 179.778, 209.208);(317.357, 213.001, 191.787);-0,9194866;(0.788, 0.401, 0.467);(0.742, 0.498, 0.448)
R;(0.956, 1.138, -13.252);(0.986, 1.105, -13.283);0,054;(353.156, 179.778, 209.208);(315.174, 214.394, 189.772);-0,9116832;(0.788, 0.401, 0.467);(0.740, 0.503, 0.446)
R;(0.954, 1.138, -13.251);(0.986, 1.105, -13.283);0,055;(353.106, 179.439, 209.029);(315.174, 214.394, 189.772);-0,9112534;(0.788, 0.401, 0.467);(0.740, 0.503, 0.446)
R;(0.954, 1.138, -13.251);(0.986, 1.105, -13.283);0,055;(353.106, 179.439, 209.029);(315.177, 214.392, 189.775);-0,9112664;(0.788, 0.401, 0.467);(0.740, 0.503, 0.446)
R;(0.954, 1.140, -13.254);(0.986, 1.105, -13.283);0,055;(353.076, 179.629, 208.231);(315.177, 214.392, 189.775);-0,9118413;(0.789, 0.401, 0.465);(0.740, 0.503, 0.446)
R;(0.953, 1.146, -13.260);(0.986, 1.108, -13.286);0,057;(352.797, 180.531, 207.060);(314.072, 215.169, 188.683);-0,9103681;(0.789, 0.404, 0.463);(0.739, 0.506, 0.444)
R;(0.953, 1.146, -13.260);(0.986, 1.115, -13.295);0,057;(352.797, 180.531, 207.060);(311.372, 217.312, 185.767);-0,8996058;(0.789, 0.404, 0.463);(0.737, 0.514, 0.439)
R;(0.955, 1.147, -13.263);(0.986, 1.115, -13.295);0,054;(353.294, 181.470, 207.405);(311.372, 217.312, 185.767);-0,8995438;(0.788, 0.405, 0.463);(0.737, 0.514, 0.439)
R;(0.955, 1.147, -13.263);(0.986, 1.117, -13.297);0,055;(353.294, 181.470, 207.405);(310.712, 217.896, 184.993);-0,8967093;(0.788, 0.405, 0.463);(0.736, 0.516, 0.438)
R;(0.953, 1.148, -13.268);(0.986, 1.117, -13.297);0,054;(352.724, 182.432, 207.459);(310.712, 217.896, 184.993);-0,9002689;(0.787, 0.407, 0.463);(0.736, 0.516, 0.438)
R;(0.951, 1.152, -13.275);(0.986, 1.121, -13.301);0,054;(351.086, 184.359, 207.070);(309.367, 219.171, 183.327);-0,9031516;(0.785, 0.412, 0.463);(0.735, 0.520, 0.435)
R;(0.951, 1.152, -13.275);(0.986, 1.128, -13.308);0,054;(351.086, 184.359, 207.070);(307.085, 221.637, 180.189);-0,8926527;(0.785, 0.412, 0.463);(0.732, 0.528, 0.430)
R;(0.949, 1.153, -13.275);(0.986, 1.128, -13.308);0,055;(351.024, 183.898, 206.974);(307.085, 221.637, 180.189);-0,8921974;(0.785, 0.411, 0.463);(0.732, 0.528, 0.430)
R;(0.949, 1.153, -13.275);(0.986, 1.128, -13.308);0,055;(351.024, 183.898, 206.974);(306.936, 221.814, 179.968);-0,8914779;(0.785, 0.411, 0.463);(0.732, 0.529, 0.429)
R;(0.948, 1.155, -13.278);(0.986, 1.128, -13.308);0,055;(350.394, 184.014, 205.971);(306.936, 221.814, 179.968);-0,8942288;(0.785, 0.412, 0.462);(0.732, 0.529, 0.429)
R;(0.948, 1.155, -13.278);(0.986, 1.132, -13.311);0,055;(350.394, 184.014, 205.971);(305.841, 223.174, 178.278);-0,8888813;(0.785, 0.412, 0.462);(0.731, 0.533, 0.426)
R;(0.946, 1.158, -13.282);(0.986, 1.132, -13.311);0,056;(349.626, 184.490, 204.226);(305.841, 223.174, 178.278);-0,8928621;(0.786, 0.415, 0.459);(0.731, 0.533, 0.426)
R;(0.942, 1.166, -13.290);(0.986, 1.137, -13.315);0,059;(348.245, 186.412, 200.663);(304.554, 224.939, 176.118);-0,8950085;(0.786, 0.421, 0.453);(0.729, 0.539, 0.422)
R;(0.942, 1.166, -13.290);(0.986, 1.148, -13.323);0,058;(348.245, 186.412, 200.663);(301.746, 229.592, 170.564);-0,8798385;(0.786, 0.421, 0.453);(0.726, 0.552, 0.410)
R;(0.942, 1.168, -13.293);(0.986, 1.148, -13.323);0,057;(348.541, 187.598, 200.164);(301.746, 229.592, 170.564);-0,8807154;(0.786, 0.423, 0.451);(0.726, 0.552, 0.410)
R;(0.942, 1.168, -13.293);(0.986, 1.150, -13.325);0,057;(348.541, 187.598, 200.164);(301.073, 230.917, 169.011);-0,8766614;(0.786, 0.423, 0.451);(0.725, 0.556, 0.407)
R;(0.939, 1.173, -13.299);(0.986, 1.150, -13.325);0,058;(346.503, 189.450, 198.204);(301.073, 230.917, 169.011);-0,8875609;(0.784, 0.429, 0.449);(0.725, 0.556, 0.407)
R;(0.934, 1.180, -13.309);(0.986, 1.158, -13.330);0,060;(341.520, 191.704, 195.649);(299.396, 234.708, 164.625);-0,8990285;(0.780, 0.438, 0.447);(0.722, 0.566, 0.397)
R;(0.982, 1.418, -13.191);(0.981, 1.415, -13.191);0,003;(358.877, 335.231, 29.487);(359.758, 335.436, 27.116);0,9997553;(0.729, 0.681, 0.060);(0.730, 0.681, 0.055)
R;(0.985, 1.419, -13.191);(0.981, 1.415, -13.191);0,006;(358.295, 335.385, 31.277);(359.758, 335.436, 27.116);0,9992598;(0.729, 0.682, 0.064);(0.730, 0.681, 0.055)
R;(0.985, 1.419, -13.191);(0.981, 1.415, -13.191);0,006;(358.295, 335.385, 31.277);(359.758, 335.436, 27.116);0,9992598;(0.729, 0.682, 0.064);(0.730, 0.681, 0.055)
R;(0.985, 1.419, -13.190);(0.981, 1.415, -13.191);0,006;(358.417, 335.484, 30.809);(359.758, 335.436, 27.116);0,9994122;(0.729, 0.682, 0.063);(0.730, 0.681, 0.055)
R;(0.985, 1.419, -13.190);(0.981, 1.415, -13.191);0,006;(358.417, 335.484, 30.809);(359.758, 335.436, 27.116);0,9994122;(0.729, 0.682, 0.063);(0.730, 0.681, 0.055)
R;(0.985, 1.418, -13.191);(0.981, 1.415, -13.191);0,006;(358.885, 335.625, 30.592);(359.758, 335.436, 27.116);0,9995093;(0.729, 0.682, 0.062);(0.730, 0.681, 0.055)
R;(0.987, 1.417, -13.192);(0.981, 1.414, -13.195);0,008;(359.441, 336.059, 30.691);(358.349, 335.425, 27.761);0,9996096;(0.729, 0.682, 0.062);(0.729, 0.682, 0.056)
R;(0.987, 1.417, -13.192);(0.981, 1.414, -13.197);0,009;(359.441, 336.059, 30.691);(357.687, 335.415, 28.064);0,9996008;(0.729, 0.682, 0.062);(0.728, 0.683, 0.057)
R;(0.987, 1.417, -13.193);(0.981, 1.414, -13.197);0,009;(359.553, 336.147, 30.716);(357.687, 335.415, 28.064);0,9995756;(0.729, 0.682, 0.062);(0.728, 0.683, 0.057)
R;(0.987, 1.417, -13.193);(0.981, 1.414, -13.197);0,008;(359.553, 336.147, 30.716);(357.781, 335.416, 28.021);0,99958;(0.729, 0.682, 0.062);(0.728, 0.683, 0.057)
R;(0.986, 1.418, -13.195);(0.981, 1.414, -13.197);0,007;(0.537, 335.927, 30.996);(357.781, 335.416, 28.021);0,9993623;(0.002, 0.996, 0.092);(0.728, 0.683, 0.057)
R;(0.989, 1.418, -13.194);(0.981, 1.414, -13.197);0,009;(0.322, 335.677, 32.336);(357.792, 335.416, 28.015);0,999042;(0.001, 0.995, 0.096);(0.728, 0.683, 0.057)
R;(0.989, 1.418, -13.194);(0.981, 1.414, -13.199);0,010;(0.322, 335.677, 32.336);(357.154, 335.404, 28.308);0,9989958;(0.001, 0.995, 0.096);(0.728, 0.683, 0.058)
R;(0.987, 1.418, -13.194);(0.981, 1.414, -13.199);0,010;(0.389, 335.709, 32.160);(357.154, 335.404, 28.308);0,9990314;(0.001, 0.995, 0.095);(0.728, 0.683, 0.058)
R;(0.987, 1.418, -13.194);(0.981, 1.414, -13.198);0,009;(0.389, 335.709, 32.160);(357.516, 335.411, 28.142);0,9990662;(0.001, 0.995, 0.095);(0.728, 0.683, 0.057)
R;(0.988, 1.418, -13.195);(0.981, 1.414, -13.198);0,009;(0.925, 335.963, 32.262);(357.516, 335.411, 28.142);0,9988977;(0.003, 0.995, 0.096);(0.728, 0.683, 0.057)
R;(0.988, 1.418, -13.195);(0.981, 1.414, -13.199);0,010;(0.925, 335.963, 32.262);(357.206, 335.405, 28.284);0,9988568;(0.003, 0.995, 0.096);(0.728, 0.683, 0.058)
R;(0.989, 1.418, -13.195);(0.981, 1.414, -13.199);0,010;(0.909, 336.332, 32.509);(357.206, 335.405, 28.284);0,9987612;(0.003, 0.995, 0.096);(0.728, 0.683, 0.058)
R;(0.989, 1.419, -13.197);(0.981, 1.414, -13.200);0,011;(0.949, 337.074, 33.172);(356.888, 335.397, 28.430);0,998398;(0.003, 0.995, 0.098);(0.727, 0.684, 0.058)
R;(0.989, 1.419, -13.197);(0.981, 1.413, -13.201);0,011;(0.949, 337.074, 33.172);(356.521, 335.388, 28.598);0,9983365;(0.003, 0.995, 0.098);(0.727, 0.684, 0.058)
R;(0.989, 1.419, -13.198);(0.981, 1.413, -13.201);0,011;(1.096, 337.118, 33.000);(356.521, 335.388, 28.598);0,99834;(0.003, 0.995, 0.097);(0.727, 0.684, 0.058)
R;(0.989, 1.419, -13.198);(0.981, 1.413, -13.201);0,011;(1.096, 337.118, 33.000);(356.410, 335.384, 28.649);0,9983171;(0.003, 0.995, 0.097);(0.727, 0.684, 0.058)
R;(0.988, 1.419, -13.198);(0.981, 1.413, -13.201);0,010;(0.754, 336.939, 33.221);(356.410, 335.384, 28.649);0,998381;(0.002, 0.995, 0.098);(0.727, 0.684, 0.058)
R;(0.988, 1.420, -13.199);(0.981, 1.413, -13.201);0,010;(0.186, 336.861, 34.277);(356.475, 335.386, 28.619);0,9981567;(0.001, 0.995, 0.101);(0.727, 0.684, 0.058)
R;(0.988, 1.420, -13.199);(0.981, 1.413, -13.201);0,010;(0.186, 336.861, 34.277);(356.483, 335.387, 28.616);0,9981574;(0.001, 0.995, 0.101);(0.727, 0.684, 0.058)
R;(0.987, 1.421, -13.199);(0.981, 1.413, -13.201);0,010;(0.046, 336.466, 34.645);(356.483, 335.387, 28.616);0,9980739;(0.000, 0.995, 0.102);(0.727, 0.684, 0.058)
R;(0.987, 1.421, -13.199);(0.981, 1.413, -13.200);0,010;(0.046, 336.466, 34.645);(356.656, 335.391, 28.536);0,9980839;(0.000, 0.995, 0.102);(0.727, 0.684, 0.058)
R;(0.987, 1.422, -13.199);(0.981, 1.413, -13.200);0,011;(359.708, 336.226, 35.235);(356.656, 335.391, 28.536);0,997898;(0.729, 0.681, 0.071);(0.727, 0.684, 0.058)
R;(0.986, 1.424, -13.202);(0.981, 1.413, -13.200);0,012;(358.724, 336.653, 35.864);(356.653, 335.391, 28.538);0,997705;(0.727, 0.683, 0.073);(0.727, 0.684, 0.058)
R;(0.986, 1.424, -13.202);(0.981, 1.413, -13.202);0,012;(358.724, 336.653, 35.864);(356.178, 335.378, 28.756);0,9977378;(0.727, 0.683, 0.073);(0.727, 0.684, 0.059)
R;(0.987, 1.423, -13.202);(0.981, 1.413, -13.202);0,012;(358.305, 336.433, 35.677);(356.178, 335.378, 28.756);0,9979353;(0.727, 0.683, 0.072);(0.727, 0.684, 0.059)
R;(0.987, 1.423, -13.202);(0.981, 1.413, -13.202);0,012;(358.305, 336.433, 35.677);(356.249, 335.380, 28.723);0,9979298;(0.727, 0.683, 0.072);(0.727, 0.684, 0.059)
R;(0.986, 1.423, -13.203);(0.981, 1.413, -13.202);0,011;(357.379, 336.606, 35.687);(356.249, 335.380, 28.723);0,9980121;(0.726, 0.684, 0.072);(0.727, 0.684, 0.059)
R;(0.986, 1.423, -13.203);(0.981, 1.413, -13.202);0,012;(357.379, 336.606, 35.687);(356.019, 335.373, 28.829);0,9980443;(0.726, 0.684, 0.072);(0.727, 0.684, 0.059)
R;(0.985, 1.424, -13.205);(0.981, 1.413, -13.202);0,012;(356.490, 337.101, 35.652);(356.019, 335.373, 28.829);0,9980472;(0.725, 0.685, 0.072);(0.727, 0.684, 0.059)
R;(0.983, 1.424, -13.209);(0.981, 1.413, -13.204);0,013;(354.433, 337.440, 35.903);(355.451, 335.353, 29.090);0,9979327;(0.722, 0.688, 0.073);(0.726, 0.685, 0.059)
R;(0.983, 1.424, -13.209);(0.981, 1.412, -13.207);0,013;(354.433, 337.440, 35.903);(354.497, 335.315, 29.530);0,9981825;(0.722, 0.688, 0.073);(0.725, 0.686, 0.060)
R;(0.984, 1.425, -13.211);(0.981, 1.412, -13.207);0,014;(354.161, 337.853, 36.069);(354.497, 335.315, 29.530);0,9979979;(0.722, 0.688, 0.073);(0.725, 0.686, 0.060)
R;(0.984, 1.425, -13.211);(0.981, 1.412, -13.208);0,014;(354.161, 337.853, 36.069);(354.015, 335.292, 29.753);0,9981042;(0.722, 0.688, 0.073);(0.725, 0.686, 0.061)
R;(0.983, 1.426, -13.212);(0.981, 1.412, -13.208);0,015;(352.683, 337.416, 36.544);(354.015, 335.292, 29.753);0,9978786;(0.721, 0.689, 0.075);(0.725, 0.686, 0.061)
R;(0.981, 1.427, -13.216);(0.981, 1.411, -13.209);0,017;(350.124, 336.960, 37.258);(353.730, 335.278, 29.884);0,9971961;(0.718, 0.691, 0.076);(0.724, 0.687, 0.061)
R;(0.981, 1.427, -13.216);(0.981, 1.411, -13.212);0,017;(350.124, 336.960, 37.258);(352.877, 335.232, 30.280);0,9976093;(0.718, 0.691, 0.076);(0.724, 0.687, 0.062)
R;(0.982, 1.427, -13.214);(0.981, 1.411, -13.212);0,017;(349.794, 336.043, 37.564);(352.877, 335.232, 30.280);0,9975272;(0.719, 0.691, 0.077);(0.724, 0.687, 0.062)
R;(0.982, 1.427, -13.214);(0.981, 1.411, -13.210);0,017;(349.794, 336.043, 37.564);(353.542, 335.269, 29.972);0,9971848;(0.719, 0.691, 0.077);(0.724, 0.687, 0.061)
R;(0.981, 1.428, -13.216);(0.981, 1.411, -13.210);0,018;(348.428, 335.983, 37.889);(353.542, 335.269, 29.972);0,9965339;(0.718, 0.692, 0.078);(0.724, 0.687, 0.061)
R;(0.981, 1.431, -13.222);(0.981, 1.411, -13.211);0,022;(345.075, 336.189, 38.454);(352.966, 335.237, 30.239);0,9949195;(0.714, 0.696, 0.080);(0.724, 0.687, 0.062)
R;(0.981, 1.431, -13.222);(0.981, 1.410, -13.215);0,022;(345.075, 336.189, 38.454);(351.610, 335.152, 30.871);0,9960275;(0.714, 0.696, 0.080);(0.722, 0.689, 0.063)
R;(0.979, 1.431, -13.228);(0.981, 1.410, -13.215);0,025;(343.335, 337.552, 38.130);(351.610, 335.152, 30.871);0,9948875;(0.711, 0.699, 0.079);(0.722, 0.689, 0.063)
R;(0.979, 1.431, -13.228);(0.981, 1.408, -13.220);0,024;(343.335, 337.552, 38.130);(349.966, 335.029, 31.645);0,9961985;(0.711, 0.699, 0.079);(0.721, 0.690, 0.065)
R;(0.978, 1.432, -13.232);(0.981, 1.408, -13.220);0,027;(340.764, 337.785, 38.051);(349.966, 335.029, 31.645);0,9945927;(0.708, 0.702, 0.079);(0.721, 0.690, 0.065)
R;(0.977, 1.433, -13.238);(0.981, 1.407, -13.223);0,030;(335.918, 337.029, 38.577);(348.920, 334.938, 32.141);0,9915282;(0.704, 0.706, 0.081);(0.720, 0.691, 0.066)
R;(0.977, 1.433, -13.238);(0.981, 1.405, -13.227);0,029;(335.918, 337.029, 38.577);(347.549, 334.804, 32.798);0,9930937;(0.704, 0.706, 0.081);(0.719, 0.692, 0.068)
R;(0.978, 1.434, -13.235);(0.981, 1.405, -13.227);0,030;(335.333, 335.232, 39.660);(347.549, 334.804, 32.798);0,992462;(0.705, 0.705, 0.083);(0.719, 0.692, 0.068)
R;(0.978, 1.434, -13.235);(0.981, 1.406, -13.225);0,029;(335.333, 335.232, 39.660);(348.509, 334.899, 32.337);0,9913069;(0.705, 0.705, 0.083);(0.719, 0.691, 0.067)
R;(0.978, 1.436, -13.239);(0.981, 1.406, -13.225);0,033;(332.411, 334.773, 40.502);(348.509, 334.899, 32.337);0,9876625;(0.702, 0.707, 0.086);(0.719, 0.691, 0.067)
R;(0.978, 1.436, -13.239);(0.981, 1.405, -13.227);0,032;(332.411, 334.773, 40.502);(347.569, 334.806, 32.789);0,9890264;(0.702, 0.707, 0.086);(0.719, 0.692, 0.068)
R;(0.978, 1.436, -13.245);(0.981, 1.405, -13.227);0,035;(329.704, 334.780, 41.184);(347.569, 334.806, 32.789);0,9852289;(0.699, 0.710, 0.087);(0.719, 0.692, 0.068)
R;(0.977, 1.438, -13.254);(0.981, 1.404, -13.231);0,041;(323.690, 334.143, 42.791);(346.204, 334.656, 33.450);0,9776503;(0.693, 0.715, 0.092);(0.717, 0.693, 0.069)
R;(0.977, 1.438, -13.254);(0.981, 1.401, -13.237);0,041;(323.690, 334.143, 42.791);(344.076, 334.386, 34.499);0,9817072;(0.693, 0.715, 0.092);(0.715, 0.695, 0.072)
R;(0.977, 1.438, -13.254);(0.981, 1.401, -13.237);0,041;(323.690, 334.143, 42.791);(344.076, 334.386, 34.499);0,9817072;(0.693, 0.715, 0.092);(0.715, 0.695, 0.072)
R;(0.976, 1.436, -13.258);(0.981, 1.401, -13.237);0,041;(322.857, 334.790, 42.516);(344.076, 334.386, 34.499);0,9803836;(0.691, 0.717, 0.091);(0.715, 0.695, 0.072)
R;(0.976, 1.437, -13.268);(0.981, 1.400, -13.240);0,047;(315.640, 332.399, 45.797);(343.028, 334.238, 35.024);0,9679275;(0.685, 0.722, 0.099);(0.714, 0.696, 0.073)
R;(0.976, 1.437, -13.268);(0.981, 1.397, -13.246);0,047;(315.640, 332.399, 45.797);(340.839, 333.890, 36.144);0,9729528;(0.685, 0.722, 0.099);(0.712, 0.698, 0.076)
R;(0.975, 1.435, -13.272);(0.981, 1.397, -13.246);0,047;(315.312, 334.012, 44.671);(340.839, 333.890, 36.144);0,9725499;(0.683, 0.724, 0.097);(0.712, 0.698, 0.076)
R;(0.975, 1.435, -13.272);(0.981, 1.395, -13.249);0,046;(315.312, 334.012, 44.671);(339.722, 333.693, 36.728);0,974944;(0.683, 0.724, 0.097);(0.711, 0.699, 0.077)
R;(0.975, 1.434, -13.278);(0.981, 1.395, -13.249);0,049;(311.635, 332.554, 46.509);(339.722, 333.693, 36.728);0,9670097;(0.680, 0.726, 0.102);(0.711, 0.699, 0.077)
R;(0.974, 1.432, -13.290);(0.981, 1.393, -13.253);0,055;(305.405, 329.540, 50.302);(338.357, 333.433, 37.455);0,9547137;(0.676, 0.729, 0.111);(0.710, 0.700, 0.079)
R;(0.974, 1.432, -13.290);(0.981, 1.388, -13.260);0,054;(305.405, 329.540, 50.302);(335.757, 332.876, 38.884);0,9617723;(0.676, 0.729, 0.111);(0.708, 0.702, 0.082)
R;(0.976, 1.433, -13.289);(0.981, 1.388, -13.260);0,054;(305.784, 327.658, 52.054);(335.757, 332.876, 38.884);-0,9619212;(0.678, 0.726, 0.115);(0.708, 0.702, 0.082)
R;(0.976, 1.433, -13.289);(0.981, 1.389, -13.259);0,054;(305.784, 327.658, 52.054);(336.165, 332.969, 38.656);-0,9608449;(0.678, 0.726, 0.115);(0.708, 0.701, 0.081)
R;(0.976, 1.428, -13.298);(0.981, 1.389, -13.259);0,056;(303.143, 328.395, 51.980);(336.165, 332.969, 38.656);-0,9545293;(0.674, 0.730, 0.116);(0.708, 0.701, 0.081)
